ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783753463612; 3753463612,Ost West RaskaSagen-Kurzgeschichten für Kinder und Senioren,1. Auflage,Norderstedt,BoD – Books on Demand,2021,144,"Reimer, Hermann",,,,,Lyrik,ger; rus,
9783939643258; 3939643254,Ostholsteinische Schriftstellerinnen des 19. Jahrhunderts,,Eutin,Stiftung Eutiner Landesbibliothek,2021,505,,"Walter, Axel E.",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783959780162; 3959780168,Querungen,,Kassel,Jenior,2021,151,"Provencio, Pedro",,"Strien-Bourmer, Petra",,,Anthologie; Lyrik,ger; spa,
9783981990119; 3981990110,Rosentrost,,Espelkamp,"Kalbhenn, Marlies",2021,86,"Kalbhenn, Marlies",,,,,Anthologie; Lyrik,ger,
9783868131109; 3868131108,Rumänische Lyrik,,Berlin,Edition Noack & Block,2021,444,,"Merlan, Aurelia",,,,Anthologie; Lyrik,ger; rum,
9783755739043; 3755739046,Sauerländische Mundart-Anthologie XII,1. Auflage,Norderstedt,BoD – Books on Demand,2021,256,,"Fiebig, Magdalene; Bürger, Peter",,,,Lyrik,ger,
9783867301930; 386730193X,Schischyphusch oder Der Kellner meines Onkels,,Leipzig,Faber & Faber,2021,47,"Borchert, Wolfgang",,,,"Hoffboll, Jonathan",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783759770134; 3759770134,Schriftkram,2. Auflage,Norderstedt,BoD – Books on Demand,2021,294,"Pfeiffer, Johannes I. L.",,,,,Lyrik,ger,
9783740782283; 3740782285,Schwarz auf weiß,1. Auflage,Norderstedt,TWENTYSIX,2021,120,"Stroh, Sven",,,,,Lyrik,ger,
9783948675219; 394867521X,Shitsingle,"1. Auflage, Originalausgabe",Berlin,Hirnkost,2021,246,"Wolff, Reinhard",,,,,Fiktionale Darstellung; Romanhafte Biographien; Erzählende Literatur: Anthologien,ger,
9783940784506; 3940784508,Sonette über das Sonett,1. Auflage,Passau,Schuster ,2021,332,,"Hänselmann, Matthias Clemens",,,,Anthologie; Lyrik,ger,
9783100483270; 3100483278,Späte Erzählungen 1919-1953,1. Auflage,Frankfurt am Main,S. FISCHER,2021,544,"Mann, Thomas","Vaget, Hans Rudolf",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783969402672; 3969402670,Suche - Geschichten aus einem anderen Land,,Leipzig,Engelsdorfer Verlag,2021,162,"Fircks, Christoph von",,,,,Fiktionale Darstellung; Romanhafte Biographien; Erzählende Literatur,ger,
9783754106105; 3754106104,Süsse Stute,3. Auflage,Berlin,epubli,2021,168,"Salzgitter, Print & Lettershop",,,,,"Lyrik, Dramatik",ger,
9783754104859; 3754104853,Süsse Stute,2. Auflage,Berlin,epubli,2021,288,"Salzgitter, Print & Lettershop",,,,,"Lyrik, Dramatik",ger,
9783753173962; 3753173967,Tohuus in Oostpreußen,1. Auflage,Berlin,epubli,2021,88,"Kabela, Steffen",,,,,Romanhafte Biographien,ger,
9783754120170; 3754120174,Tohuus in Ostpreußen - Kurzgeschichten/Tohuus in Oostpreußen,2. Auflage,Berlin,epubli,2021,68,"Kabela, Steffen",,,,,Romanhafte Biographien,ger,
9783936980585,Traumzeit,,Freiberg,Drei Birken Verlag,2021,112,"Walter, Ursula",,,,,Anthologie; Lyrik,ger,
9783754327654; 3754327658,und unsern kranken Nachbarn auch,1. Auflage,Norderstedt,BoD – Books on Demand,2021,68,"Weiller, Stefan",,,,,Dramatik,ger,
9783866996694,Unter Menschen,5. überarbeitete Auflage,Bielefeld,Christliche Literatur-Verbreitung e.V.,2021,115,"Busch, Wilhelm",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783347299696; 3347299698,Verspielte Liebe,1. Auflage,Hamburg,tredition,2021,212,"Kolvenbach, Hans Jürgen",,,,,Lyrik,ger,
9783347299702; 3347299701,Verspielte Liebe,1. Auflage,Hamburg,tredition,2021,212,"Kolvenbach, Hans Jürgen",,,,,Lyrik,ger,
9783751977456; 3751977457,Vier Erzählungen,3. Auflage,Norderstedt,BoD – Books on Demand,2021,100,"Levy, Juan",,,,,Romanhafte Biographien,ger,
9783753161518; 3753161519,Von Menschen und Zahlen,1. Auflage,Berlin,epubli,2021,204,"Begrich, Thomas",,,,,Romanhafte Biographien,ger,
9783753177380; 3753177385,Von Menschen und Zahlen,3. Auflage,Berlin,epubli,2021,208,"Begrich, Thomas",,,,,Romanhafte Biographien,ger,
9783842247987; 3842247982,Wahre Geschichten,,Aachen,deutscher lyrik verlag (dlv),2021,168,"Hackstock, Roger",,,,,Anthologie; Lyrik,ger,
9783754315408; 3754315404,Warme Träume,1. Auflage,Norderstedt,BoD – Books on Demand,2021,120,"Aman, M.",,,,,Lyrik,ger,
9783150140819; 3150140811,Warnung vor Büchern,,Ditzingen,Reclam,2021,384,"Fallada, Hans","Gansel, Carsten",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783754137574; 3754137573,Was ich noch weiß,2. Auflage,Berlin,epubli,2021,192,"Eigenbrodt, Alexander Ferdinand",,,,,Romanhafte Biographien,ger,
9783754137239; 3754137239,Was ich noch weiß,1. Auflage,Berlin,epubli,2021,192,"Eigenbrodt, Alexander Ferdinand",,,,,Romanhafte Biographien,ger,
9783754344811; 3754344811,Weihnachtswumms - Klingelingeling,1. Auflage,Norderstedt,BoD – Books on Demand,2021,102,"Mai-Schoger, Yasmin",,,,,Lyrik,ger,
9783754357125; 3754357123,Weihnachtszeit,1. Auflage,Norderstedt,BoD – Books on Demand,2021,60,"Hahmann, Ernst-Ulrich",,,,,Lyrik,ger,
9783985272266; 3985272263,Wir Kinder aus Stade-Süd,,Remscheid,Rediroma-Verlag,2021,182,"Renner, Ulrich C.",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783869294865; 3869294868,Wolfs Fährten,,Cottbus,Regia-Co-Work,2021,152,"Hartmann, Wolf D.; Zucker, Gertrud",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783754333228; 3754333224,Worms-Horchheimer und andere Geschichten in Reimen und Gedichten,1. Auflage,Norderstedt,BoD – Books on Demand,2021,340,"Denschlag, Walter",,,,,Lyrik,ger,
9783745511031; 3745511034,"Wortschäume, Schaumworte, Traumräume",1. Auflage,Oberhausen,ATHENA-Verlag,2021,67,"Vildebrand, Reina Ilona",,,,,Anthologie; Lyrik,ger,
9783753439013; 3753439010,Zeit kritisch,1. Auflage,Norderstedt,BoD – Books on Demand,2021,74,"Tropschug, Eva",,,,,Lyrik,ger,
9783754334027; 3754334026,Zurück zum alten Sternenplatz,1. Auflage,Norderstedt,BoD – Books on Demand,2021,172,"Gundel, Matthias",,,,,Lyrik,ger,
9783751904193; 3751904190,A troubled life,1. Auflage,Norderstedt,BoD – Books on Demand,2020,372,,,,"Werner, Alexander",,Romanhafte Biographien,ger,
9783752606096; 3752606096,"Ach, Alm - G'schichta rond om d'Achel",1. Auflage,Norderstedt,BoD – Books on Demand,2020,96,,,,"Mai-Schoger, Yasmin",,Lyrik,ger,
9783347131194; 3347131193,Acht Monate unseres Lebens im afrikanischen Busch,1. Auflage,Hamburg,tredition,2020,120,,,,"Kott, Elizabeth",,Romanhafte Biographien,ger,
9783347131200; 3347131207,Acht Monate unseres Lebens im afrikanischen Busch,1. Auflage,Hamburg,tredition,2020,120,,,,"Kott, Elizabeth",,Romanhafte Biographien,ger,
9783750433786; 375043378X,Als die Milch noch von der Kuh kam,1. Auflage,Norderstedt,BoD – Books on Demand,2020,152,,,,"Krämer, Josef",,Lyrik,ger,
9783902589880; 3902589884,Als ich in Bisamberg die Ewigkeit auslöschte,,Langenzersdorf,Edition Weinviertel,2020,240,"Steiner, Hannes",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9788868394950; 8868394952,Als wir noch Kinder waren,,Bozen,Athesia Verlag,2020,207,"Steger, Konrad",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783752894981; 3752894989,Anna - Geschichten,1. Auflage,Norderstedt,BoD – Books on Demand,2020,180,,,,"Bauer, Ingeborg",,Romanhafte Biographien,ger,
9783751931014; 3751931015,Anthologie des Lebens Band 1,1. Auflage,Norderstedt,BoD – Books on Demand,2020,184,,,,"Hofmann, Christian",,Lyrik,ger,
9783751936200; 3751936203,Anthologie des Lebens Band 2,1. Auflage,Norderstedt,BoD – Books on Demand,2020,184,,,,"Hofmann, Christian",,Lyrik,ger,
9783751957243; 3751957243,Anthologie des Lebens Band 3,1. Auflage,Norderstedt,BoD – Books on Demand,2020,148,,,,"Hofmann, Christian",,Lyrik,ger,
9783903303218; 3903303216,Auf den Spuren meines Großvaters Albin Auer,,Glödnitz,Memoiren-Verlag Bauschke,2020,163,"Auer, Anna",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783945807415; 3945807417,Auf zwei Planeten,Vollständige und unbearbeitete Neuausgabe des 9. bis 11. Tsd. (1908) des erstmals 1897 erschienenen Romans in einem Band mit 35 Illustrationen von Walter Zeeden,Lüneburg,Dieter von Reeken,2020,607,"Laßwitz, Kurd",,,,"Zeeden, Walter",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783752972207; 3752972203,Augen auf in den Kurven des Lebens,1. Auflage,Berlin,epubli,2020,220,,,,"Saager, Franz-Josef",,Romanhafte Biographien,ger,
9783750456341; 3750456348,Aus dem Miteinander,1. Auflage,Norderstedt,BoD – Books on Demand,2020,140,,,,"Tank, Wulfhild",,Lyrik,ger,
9783750284227; 3750284229,"Beck's Erzählungen - ""Unsere Jugend - Zeit um 1960, in Duchroth""",4. Auflage,Berlin,epubli,2020,184,"Beck, Eduard",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783753140780; 3753140783,Bilder und Geschichten aus Deutsch-Neuguinea erlebt von weißen Siedlern 1884-1922,1. Auflage,Berlin,epubli,2020,708,,,,"Baumann, Karl",,Romanhafte Biographien,ger,
9783751953283; 3751953280,Bitte keine Weiterbildung,1. Auflage,Norderstedt,BoD – Books on Demand,2020,88,,,,"Drechsel, Juliane",,Lyrik,ger,
9783752609844; 3752609842,Briefe aus dem Leben,2. Auflage,Norderstedt,BoD – Books on Demand,2020,52,,,,"Storto, Katja; Mumm, Kerstin",,Romanhafte Biographien,ger,
9783966980913; 3966980916,"Bruder, hab Loch! Im Auto",2. überarbeitete Auflage,Vienna,Karina-Verlag,2020,190,"Nuri, Jack",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783751953344; 3751953345,"Bühnentexte von Gottfried Heine, Jost Hennecke, Johannes Schulte und Franz Rinsche",1. Auflage,Norderstedt,BoD – Books on Demand,2020,312,,,,"Heine, Gottfried; Fiebig, Magdalene; Hennecke, Jost; Schulte, Johannes; Rinsche, Franz",,Dramatik,ger,
9783751981323; 3751981322,Corona-Logbuch,1. Auflage,Norderstedt,BoD – Books on Demand,2020,120,,,,"Paplewski, Heike",,Lyrik,ger,
9783751918374; 375191837X,Dante in Pomposa,1. Auflage,Norderstedt,BoD – Books on Demand,2020,112,,,,"Lindscheid, Karl Richard",,Lyrik,ger,
9783743971684; 3743971682,Das Büchlein für Wartende!,1. Auflage,Hamburg,tredition,2020,176,,,,"Kersken, Steffen; Klein, Petra",,Lyrik,ger,
9783743971691; 3743971690,Das Büchlein für Wartende!,1. Auflage,Hamburg,tredition,2020,176,,,,"Kersken, Steffen; Klein, Petra",,Lyrik,ger,
9783750275485; 3750275483,Das Kükendings - und andere Geschichten aus Schönhausen a.d.Elbe,1. Auflage,Berlin,epubli,2020,156,,,,"Eifert, Rudi",,Romanhafte Biographien,ger,
9783347056107; 3347056108,Das Leben ist ENTWICKLUNG …,1. Auflage,Hamburg,tredition,2020,80,,,,"Wüst, Siegfried",,Romanhafte Biographien,ger,
9783347056091; 3347056094,Das Leben ist ENTWICKLUNG …,1. Auflage,Hamburg,tredition,2020,80,,,,"Wüst, Siegfried",,Romanhafte Biographien,ger,
9783347029439; 3347029437,Das Ufer am Boot,1. Auflage,Hamburg,tredition,2020,128,,,,"Kirch, Rode",,Lyrik,ger,
9783347029422; 3347029429,Das Ufer am Boot,1. Auflage,Hamburg,tredition,2020,128,,,,"Kirch, Rode",,Lyrik,ger,
9783347006676; 3347006674,Dat is Heimat!,1. Auflage,Hamburg,tredition,2020,96,,,,"Kersken, Steffen; Deubel, Peter",,Lyrik,ger,
9783347006683; 3347006682,Dat is Heimat!,1. Auflage,Hamburg,tredition,2020,96,,,,"Kersken, Steffen; Deubel, Peter",,Lyrik,ger,
9783752937336; 3752937335,Der abenteuerliche Pfad des Herzens,1. Auflage,Berlin,epubli,2020,80,,,,"Sönmez, Gönül",,"Lyrik, Dramatik",ger,
9783965423763; 3965423762,Der gestohlene Bazillus und andere Geschichten,"LIWI Verlag, Göttingen 2020",Göttingen,LIWI Literatur- und Wissenschaftsverlag,2020,188,"Wells, H. G.",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783991182092; 3991182092,Der Kastanienbaum,Erste Auflage,Österreich?,Elisabeth Walter,2020,187,"Walter, Elisabeth",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783838214528; 3838214528,Der Künstler,,Stuttgart,ibidem-Verlag,2020,121,"Rose-Heine, Wolfgang",,,"Rose-Heine, Wolfgang; Rose-Heine, Wolfgang",,Anthologie; Romanhafte Biographien,ger,
9783257230543; 9783257293050,Der Mitmacher,(Neufassung 1980),Zürich,Diogenes,2020,337,"Dürrenmatt, Friedrich",,,,,Theaterstück; Dramatik,ger,
9783730609316; 3730609319,Die besten Geschichten,,Köln,Anaconda,2020,318,"Roth, Joseph","Graf, Maximilian",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783596904082; 3596904080,Die Geschichten Jaakobs,In der Fassung der Großen kommentierten Frankfurter Ausgabe,Frankfurt am Main,FISCHER Taschenbuch,2020,658,"Mann, Thomas","Assmann, Jan; Borchmeyer, Dieter; Huber, Peter; Stachorski, Stephan",,"Mann, Thomas; Mann, Thomas",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783347034457; 3347034457,Die kleine Poetix-Anthologie,7. Auflage,Hamburg,tredition,2020,188,,,,"Liegener, Christoph-Maria",,Lyrik,ger,
9783347034440; 3347034449,Die kleine Poetix-Anthologie,7. Auflage,Hamburg,tredition,2020,188,,,,"Liegener, Christoph-Maria",,Lyrik,ger,
9783750499430; 3750499438,Die Nachtigall,1. Auflage,Norderstedt,BoD – Books on Demand,2020,56,,,,"Höver, Anne",,Lyrik,ger,
9783945715826; 3945715822,Die Pannschüppe,1. Auflage,Meine,Reiffer ,2020,397,"Welt, Wolfgang","Willems, Martin",,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783752674637; 3752674636,Die Schere,2. Auflage,Norderstedt,BoD – Books on Demand,2020,176,,,,"Höchsmann-Maly, Irmgard; Höchsmann, Frank",,Lyrik,ger,
9783734724190; 3734724198,Die schwarzen Schafe,1. Auflage,Norderstedt,BoD – Books on Demand,2020,368,,,,"Alldag, Rolf",,Romanhafte Biographien,ger,
9783751917605; 3751917608,Die schwarzen Schafe,1. Auflage,Norderstedt,BoD – Books on Demand,2020,368,,,,"Alldag, Rolf",,Romanhafte Biographien,ger,
9783730608555; 373060855X,Die Serapionsbrüder,,Köln,Anaconda,2020,1232,"Hoffmann, E. T. A.",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783150205969; 3150205964,Die Verwandlung und andere Erzählungen,,Ditzingen,Reclam,2020,237,"Kafka, Franz",,,,"Müller, Michael",Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783751902946; 3751902945,Die Welt dahinter,2. Auflage,Norderstedt,BoD – Books on Demand,2020,356,,,,"Ziegelmeir, Jürgen",,Lyrik,ger,
9783752609431; 3752609435,Dirig-Enten und ihre Sänger,1. Auflage,Norderstedt,BoD – Books on Demand,2020,84,,,,"Götte, Hans-Helmut",,Lyrik,ger,
9783839227084; 3839227089,Donaumelodien - morbide Geschichten,1. Auflage,Meßkirch,Gmeiner-Verlag,2020,249,"Zach, Bastian",,,,,Anthologie; Historische Kriminalromane,ger,
9783741209123; 3741209120,Düsseldorf - Meiningen und zurück!,2. Auflage,Norderstedt,BoD – Books on Demand,2020,76,,,,"Nimtz-Schiel, Karin",,Romanhafte Biographien; Erzählende Literatur,ger,
9783750297784; 3750297789,Ein Hungerkünstler,1. Auflage,Berlin,epubli,2020,48,,,,"Kafka, Franz",,Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783751978033; 3751978038,Ein Rest von gestern,1. Auflage,Norderstedt,BoD – Books on Demand,2020,188,,,,"Meisriemler, Gudrun Elisabeth",,Lyrik,ger,
9783751996969; 3751996966,Ein Schelm auf Abwegen,1. Auflage,Norderstedt,BoD – Books on Demand,2020,108,,,,"Rauner, Robert",,Lyrik,ger,
9783944990552; 3944990552,Ein Stich - ein Schrei,1. Auflage,Bernau,Verlag Andrea Schröder,2020,136,"Denck, Wolfram",,,,,Anthologie; Lyrik,ger,
9783753125299; 3753125296,Eine Anthologie meiner Lyrik,2. Auflage,Berlin,epubli,2020,252,,,,"Wagner, Yvonne",,"Lyrik, Dramatik",ger,
9783751950787; 3751950788,Eine kleine Sammlung,3. Auflage,Norderstedt,BoD – Books on Demand,2020,52,,,,"Papenfuß, Timo",,Lyrik,ger,
9783752693973; 3752693975,Einfache Geschichten,1. Auflage,Norderstedt,BoD – Books on Demand,2020,64,,,,"Schrey, Gisela",,Lyrik,ger,
9783347050891; 3347050894,Erinnerungen an Menschen und Ereignisse,1. Auflage,Hamburg,tredition,2020,108,,,,"Möbus, Hannelore",,Romanhafte Biographien,ger,
9783347050907; 3347050908,Erinnerungen an Menschen und Ereignisse,1. Auflage,Hamburg,tredition,2020,108,,,,"Möbus, Hannelore",,Romanhafte Biographien,ger,
9783750430969; 3750430969,Erlebnisreiche Geschichten eines plattdeutschen Russlanddeutschen in Deutsch,3. Auflage,Norderstedt,BoD – Books on Demand,2020,172,,,,"Reimer, Hermann",,Romanhafte Biographien; Erzählende Literatur,ger,
9783750469297; 3750469296,"Erlebnisreiche Geschichten eines Plattdeutschen, Russlanddeutschen in Deutsch.",1. Auflage,Norderstedt,BoD – Books on Demand,2020,178,,,,"Reimer, Hermann",,Romanhafte Biographien,ger,
9783966373005; 3966373009; 9783966374408,Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2020,100,"Arnim, Achim von","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966621311; 3966621312,Erzählungen,"Der Text des vorliegenden Neusatzes folgt der Ausgabe »Heinrich Kleist’s ausgewählte Schriften«, hrsg. von Ludwig Tieck, Berlin 1846/47 im Verlag G. Reimer.",Tegernsee,"Boer, K",2020,340,"Kleist, Heinrich von",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783835361034; 3835361031,Erzählungen 1,1. Auflage,Göttingen,Wallstein Verlag,2020,1356,"Borchardt, Rudolf","Schuster, Gerhard",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783730609255; 3730609254,Erzählungen und Romane,Dünndruckausgabe,Köln,Anaconda,2020,1503,"Kafka, František",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783753138312; 3753138312,Evil Bedtime Stories,1. Auflage,Berlin,epubli,2020,584,,,,"Frenkler, Sabrina; Bouzrou Bouzrou, Christine",,"Lyrik, Dramatik",ger,
9783753138305; 3753138304,Evil Bedtime Stories,1. Auflage,Berlin,epubli,2020,584,,,,"Frenkler, Sabrina; Bouzrou Bouzrou, Christine",,"Lyrik, Dramatik",ger,
9783751900393; 375190039X,Fantastische Island-Stories,1. Auflage,Norderstedt,BoD – Books on Demand,2020,204,,,,"Kersten, Winfried",,Lyrik,ger,
9783751981170; 3751981179,Franz Tauber´s Erzählungen,1. Auflage,Norderstedt,BoD – Books on Demand,2020,180,,,,"Tauber, Franz",,Lyrik,ger,
9783750437722; 3750437726,Frau Wirbelwusch,1. Auflage,Norderstedt,BoD – Books on Demand,2020,96,,,,"Mai-Schoger, Yasmin",,Lyrik,ger,
9783959150590; 3959150598,Fremdgefahren,1. Auflage,Mildenau,Telescope Verlag,2020,149,"Wechsler, Andrea",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783752689266; 3752689269,Füßebaumelnd am Horizont sitzend,1. Auflage,Norderstedt,BoD – Books on Demand,2020,212,,,,"Pape, Annie Greta; Voigt, Annegret",,Lyrik,ger,
9783750496576; 3750496579,Gedanken werden geboren,2. Auflage,Norderstedt,BoD – Books on Demand,2020,204,,,,"Stehle, Elfride",,Lyrik,ger,
9783982209500; 3982209501,Gedankenschätze - für Junggebliebene,3. Auflage,Pabstorf,Huyland-Verlag,2020,1,,"Packebusch, Katrin",,,"Packebusch, Katrin",Bildband; Anthologie; Geschenkbücher,ger,
9789178519699; 9178519691,Gedichte & Kurzgeschichten,1. Auflage,Norderstedt,BoD – Books on Demand – Schweden,2020,204,"Schlereth, Einar",,,,,Lyrik,ger,
9783751959704; 375195970X,Gegen die Langeweile,1. Auflage,Norderstedt,BoD – Books on Demand,2020,84,,,,"Harth, Brigitte",,Lyrik,ger,
9783941935761; 3941935763,Gersche Lausbuben Geschichten,1. Auflage,Leipzig,adakia Verlag UG,2020,268,"Lemke, Manfred",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783750495838; 3750495831,Gesamtausgabe der Theaterstücke von Friedrich Wilhelm Grimme 1861 - 1885,1. Auflage,Norderstedt,BoD – Books on Demand,2020,456,,,,"Grimme, Friedrich Wilhelm; Bürger, Peter",,Dramatik,ger,
9783796539978; 3796539971,Geschichten,,Basel,Stroemfeld,2020,221,"Walser, Robert","Reibnitz, Barbara von; Socha-Wartmann, Caroline",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783750422711; 3750422710,Geschichten,2. Auflage,Norderstedt,BoD – Books on Demand,2020,212,,,,"Meyer, Ekkehard",,Romanhafte Biographien; Erzählende Literatur,ger,
9783934991163; 3934991165,Geschichten am See und Meer,,Tübingen,Momentum,2020,22,"Brunke Sack, Helga",,,,,Anthologie; Lyrik,ger,
9783751956505; 3751956506,Geschichten aus dem Pflegeheim,2. Auflage,Norderstedt,BoD – Books on Demand,2020,80,,,,"Windisch, Birgid",,Romanhafte Biographien,ger,
9783347006775; 3347006771,Geschichten aus der Heimat!,1. Auflage,Hamburg,tredition,2020,112,,,,"Kersken, Steffen",,Lyrik,ger,
9783347006768; 3347006763,Geschichten aus der Heimat!,1. Auflage,Hamburg,tredition,2020,112,,,,"Kersken, Steffen",,Lyrik,ger,
9783751968737; 3751968733,Geschichten aus der Provinz,1. Auflage,Norderstedt,BoD – Books on Demand,2020,116,,,,"Sielaff, Jörg",,Romanhafte Biographien,ger,
9783952439180; 3952439185,Geschichten aus rechter Hand,,Huttwil,Edition.Schürch,2020,115,"Lanz, Rudolf",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783753135205; 3753135208,Geschichten aus Schweden,2. Auflage,Berlin,epubli,2020,132,,,,"Monheim, Heinz",,Romanhafte Biographien,ger,
9783752644982; 3752644982,Geschichten to Schmunzeln un to högen,1. Auflage,Norderstedt,BoD – Books on Demand,2020,88,,,,"Labrenz, Kai",,Lyrik,ger,
9783740765989; 3740765984,Geschichten und Gedichte,1. Auflage,Norderstedt,TWENTYSIX,2020,150,,,,"Hörning, Znika",,Lyrik,ger,
9783753130118; 3753130117,Geschichten vom lieben Gott,1. Auflage,Berlin,epubli,2020,112,,,,"Rilke, Rainer Maria",,Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,
