ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Das Fliegenfischer-Forums-Buch [Fliegenfischer-Forum-Buch],,Riehen/Schweiz,Verlag fischueberalles.ch,2010,2,,"Möbus, Frank",,,,Anthologie; Anthologie,ger,
,Das graue Haus,,"Maintal, Hermann-Löns-Strasse 5",S. Quint,2010,60,"Quint, Sabine",,,,,,ger,
,Der entführte Mond ,"Dt. Erstausg., 1. Aufl.",Basel,Lisan-Verl.,2010,87,"Mazrūʿī, Fāṭima Ḥamad al-",,"Grundhöfer, Marei",,,,ger,ara
,Der neue Candide,,Zürich,Zürich Versicherungsges.,2010,67,,,,,,,ger,
,Der Schriftsteller,,Würzburg,Eigenverlag Margarete Gilge,2010,156,"Gilge, Margarete",,,,,Anthologie,ger,
,Der Weinberg-Hahn,,Bernburg,B. Gremler,2010,35,"Gremler, Bernhard",,,,,,ger,
,Deutsche Kurzgeschichten,Učebnoe izd.,Solikamsk,SGPI,2010,96,,"Popova, Tatʹjana Valentinovna",,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Die Essenz des Bösen,"3., überarb. Fassung",Hamm,Meckerer-Verl.,2010,102,"Reißner, Annelie",,,,,Erzählende Literatur: Anthologien,ger,
,Die Glocke im Nebel,"Dt. Erstausg., 1. Tsd.",Butjadingen,"Achilla-Presse, Verl.-Buchh.",2010,242,"Atherton, Gertrude Franklin Horn",,"Schmidt, Rainer G.","Atherton, Gertrude Franklin Horn","Schädel, Mirko",,ger,eng
,Die Insulaner,,Berlin,W. Jenik,2010,56,"Jenik, Wolfgang",,,,,,ger,
,Die Königin der Nacht,,Diez,Gerhard Pons,2010,22,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Ein ganz besonderer Weihnachtsstern,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Neunert, Waltraud",,,,,,ger,
,Eine Weihnachtsüberraschung,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Bewernitz, Doris",,,,,,ger,
,Einfach weihnachtlich werden,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Baudet, Walter",,,,,,ger,
,Erlebnisse im Fundbüro,3. Auflage,Diez,Gerhard Pons,2010,33,"Pons, Gerhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Erzählungen und Gedichte,,"Eschborn am Taunus, Eckener Str. 8",H. Ziegler,2010,92,"Wadhwani, Helma",,,,,,ger,
,Es muss nicht immer Lametta sein,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Wolff, Angelika",,,,,,ger,
,Facetten,,"Chur, Aspermontstr. 18",W. Bansi,2010,43,"Bansi, Waldtraut",,,,,,ger,
,Frauen telefonieren länger,,Neckenmarkt,Novum Pocket,2010,196,"Koch, Erich",,,,,,ger,
,Fundstücke,,Darmstadt,Evang. Erwachsenenbildung,2010,147,,,,,"Bayer, Rena",,ger,
,Geheimnisvolle Geschichten,,Erlangen,Wunderwaldverlag,2010,,,"Schreiber, Erik",,,,Fantastische Literatur; Erzählende Literatur: Anthologien,ger,
,Geschichten aus der Gruselgruft,,Kerpen-Türnich,Romantruhe-Buchversand,2010,68,,,,,"Collins, Bob",,ger,
,Geschichten aus Fuerteventura,,Überlingen,S. Kuebler,2010,253,"Kuebler, Siegfried",,,,,Erzählende Literatur: Anthologien,ger,
,Geschichten und Bilder aus dem Wechselgebiet,Neuaufl.,"Kirchberg am Wechsel, Ofenbach 41",R. Gansterer,2010,223,"Wüsinger, Joseph",,,,"Gansterer, Reinhard",,ger,
,Geschichten zum Bild,,Tangerhütte,Net-Verlag,2010,,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"Geschichten, die das Leben schreibt",,Aschersleben,Das etwas andere Antiquariat,2010,28,"Malcherek, Bernd",,,,,,ger,
,"Geschichten, die das Leben schreibt",,Aschersleben,Das etwas andere Antiquariat,2010,19,"Malcherek, Bernd",,,,,,ger,
,Grenzüberschreitungen,1. Aufl.,Köln,Tauland-Verl.,2010,157,,"Danne, Christoph",,,"Eymess, Wiebke",,ger,
,Habt ihr so was schon gesehen?,,Oldenburg,Oldenburger Schreibwerkstatt,2010,76,,"Hadjeres, Liane",,,"Cordes, Rieke",,ger,
,Haste Worte - Geschichten und Gedichte gegen den wilden Müll,,Messel,"ZAW, Zweckverband Abfall- und Wertstoffeinsammlung für den Landkreis Darmstadt-Dieburg",2010,63,,,,,,Anthologie,ger,
,Helles Licht in dunkler Nacht,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Nagorni, Klaus",,,,,,ger,
,In Isrogant,,Overath bei Köln,Xin e.V.,2010,,,,,,,Fiktionale Darstellung; Fantasy,ger,
,Keiner kann je verloren gehen,,Norderstedt,Books on Demand GmbH,2010,127,"Schumann-Effenberger, Sibylle",,,,,,ger,
,Kinder machen,1. Auflage,Münzenberg,"Initiative ""Kinder machen.Geschichten"", Frank Schaba",2010,96,,"Schaba, Frank",,,,Anthologie,ger,
,Kökenleven,,Verden/Aller,Theaterverl. Mahnke,2010,78,"Krappweis, Sabine",,"Christophersen, Arne","Krappweis, Sabine",,Dramatik,ger,eng
,Kollektion Hoffmann,,Lüneburg,Dieter von Reeken,2010,,"Hoffmann, Oskar","Reeken, Dieter von",,,"Brändel, Fritz",,ger,
,"Meran, das Psairermandl und sein Geißlein",,St. Leonhard in Passeier,MuseumPasseier,2010,47,"Oberschmied, Luis",,,,"Oberschmied, Luis",Fiktionale Darstellung,ger,
,Mittagszauber,,"Winterthur, Amelenweg 7",J. Hasler,2010,22,Rosenquarz,,,,,,ger,
,Mondträume,Orig.-Ausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2010,415,,"Grädler, Iris",,,,Anthologie; Anthologie,ger,
,Nauchu - das homöopathische Fegefeuer,4. Aufl.,Weidenbach,Pretzl,2010,138,"Rauh-Pretzl, Barbara",,,,,Fiktionale Darstellung; Belletristische Darstellung,ger,
,Nordeifel Mordeifel,Originalausgabe,Hillesheim,KBV,2010,,,"Kramp, Ralf; Pistor, Elke",,,,"Anthologie; Krimis, Thriller, Spionage",ger,
,Ort,1. Aufl.,Wien,Braumüller,2010,139,"Goubran, Alfred",,,,,,ger,
,Pakettage,,Berlin,Epilogmedia,2010,19,"Slawig, Barbara",,,,,,ger,
,Papa hängt ein Bild auf,,Diez,Gerhard Pons,2010,15,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Prenzlauer Geschichten,,"Prenzlau, Sternberg 5",H. Kassube,2010,25,,,,,,,ger,
,Querschnitte Frühjahr 2010,,Neckenmarkt,Novum Pro,2010,295,,"Bader, Wolfgang",,,,Anthologie; Anthologie,ger,
,Sektperlen,,Neunkirchen,Literarischer Stammtisch,2010,114,,,,,,,ger,
,Türmers Feierobndgeschichten,1. Aufl.,Schwarzenberg,Türmer-Verl.,2010,22,"Schlesinger, Gerd",,,,,,ger,
,Unerzählte Geschichten jüdischer Frauen,,Berlin,Gedenkstätte Deutscher Widerstand,2010,,,,,,"Pécsi-Pollner, Katalin",,ger,hun
,Unheimliche Geschichten,,Berlin,Verlagshaus Jacoby & Stuart GmbH,2010,2,"Poe, Edgar Allan",,"Schmidt, Arno",,,Anthologie; Erzählende Literatur,ger,eng
,Unverdientes Weihnachtsglück,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Nöstlinger, Christine",,,,,,ger,
,Vergangenes - Gegenwärtiges,,Potsdam,"Seniorenbeirat in der Landeshauptstadt Potsdam, Stadtverwaltung, Fachbereich 3 für Soziales, Jugend, Gesundheit, Ordnung und Umweltschutz",2010,104,,,,,,Anthologie,ger,
,"""Vo Härdepfel-Gschlirgg und Härrigrinde""",2. Aufl.,Erstfeld,K. Gisler,2010,148,"Gisler, Karl A.",,,,,,ger,
,Vom Geschenk des Kerzenlichts,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Böse, Werner",,,,,,ger,
,Wenn sich der Himmel öffnet,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Wolff, Angelika",,,,,,ger,
,Wenn sich die Herzen öffnen,,"Eschbach, Markgräflerl",Verlag am Eschbach,2010,4,"Schley, Renate",,,,,,ger,
,Wer lacht da?,,München,Münchener Provinz der Redemptoristen,2010,77,"Steinle, Josef",,,,,,ger,
,Wie de Schnaawel iwackse es!,,Neuwied,Verein Niederbieberer Bürger,2010,35,,,,,,,ger,
,Wie ein Schmetterling,,Freiburg,Martin Čaveliš,2010,191,"Čaveliš, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Wiesbadener Anthologie,,Wiesbaden,b.i.t. Verlag GmbH,2010,681,,,,,,,ger,
,Wintergeschichten,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2010,112,,"Tress, Sylvia",,,,,ger,
,Wirrwarr der Welten,,Oldenburg,Oldenburger Schreibwerkstatt,2010,90,,"Hadjeres, Liane",,,"Driefholt, Wibke",,ger,
,Wortwechsel,,Ratingen,ERA e.V.,2010,145,,,,,,Anthologie; Gemischte Anthologien,ger,
,"30 ausgewählte Geschichten des Schreibaufrufes ""Schreib auf"" von Menschen von neun bis dreizehn Jahren",,Suhl,Suhler Verlagsgesellschaft mbH & Co. KG,2009,98,,,,,,,ger,
,Amalia Hinterwäldlerin vor Gericht und andere Geschichten,Sonderdr.,"Ottobrunn, Goethestr. 25",G. Wiesholler,2009,76,"Haverbeck, Ursula",,,,,,ger,
,Anthologie 62,,Flamersheim,Chidher-Verl.,2009,496,,,,,"Jentzsch, Bernd",,ger,
,"Bilder, Vaarschle un Geschichten",,Aue,Rockstroh,2009,62,"Trültzsch, Roland",,,,,,ger,
,"Bilder, Vaarschle un Geschichten",,Aue,Rockstroh,2009,34,"Trültzsch, Roland",,,,,,ger,
,Brünner Erzählungen,1. Aufl.,Wien,Braumüller,2009,210,"Kratochvil, Jiří",,"Posset, Johanna","Kratochvil, Jiří",,Anthologie; Anthologie,ger,cze
,Das Dschungelbuch,Als unverkäufliches Ms. vervielfältigt,Norderstedt,Vertriebsstelle und Verl. Dt. Bühnenschriftsteller und Bühnenkomponisten,2009,60,"Pinkus, Frank",,,,"Kipling, Rudyard",,ger,
,Das Familienfoto,,Diez,Gerhard Pons,2009,21,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Der Diavortrag,,Diez,Gerhard Pons,2009,17,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Der letzte Hunt,,Klagenfurt,Kärntner Druck- und Verl.-Ges.,2009,303,"Wulz, Hans",,,,,,ger,
,Dialog mit einer blauen Katze,,Dresden,Dresdner Seniorenakademie Wissenschaft und Kunst,2009,136,,,,,,Anthologie,ger,
,Dichtung und Torheit,,Diez,Gerhard Pons,2009,22,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Die Aumühle,,"Rosenthal-Bielatal, Rosenthalerstr. 19",G. Jörgens,2009,102,"Jörgens, Gisela",,,,,,ger,
,Die Familie Grünschnabel,,Ipswich,Queen Bee,2009,59,,,,,"Bond, Elisabeth; Duszczak, Richard",,ger,
,"Die Fenster auf, die Herzen auf!",,Offenbach,van Haersolte,2009,282,,,,,,Anthologie; Anthologie; Lyrik,ger,
,Die Legende von Aspalon,,Bernburg,Förderverein Bildung und Arbeit,2009,47,"Thäder, Olaf",,,,,,ger,
,"Die ""wilde Hilde"" und andere amüsante Geschichten",2. Aufl.,Reinheim,F. W. Schuchmann,2009,96,"Schuchmann, Friedrich Wilhelm",,,,,,ger,
,Dollartgold,,Weener,Verlag H. Risius KG,2009,144,,"Hanken, Kai-Uwe",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,"""Dr Sachse iss ooch nur e Mensch""",,Leipzig,Pätzold & Völker,2009,64,"Kutzscher, M. Wolfram",,,,,,ger,
,Dschingel bellt,,Norderstedt,Books on Demand GmbH,2009,68,"Schürer, Gregor",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Een Fall för Paster Braun,Als unverkäufliches Ms. vervielfältigt,Norderstedt,Vertriebsstelle und Verl. Dt. Bühnenschriftsteller und Bühnenkomponisten,2009,118,"Battermann, Florian; Bodinus, Jan",,,"Battermann, Florian","Chesterton, G. K.",,ger,
,Eginhard und Emma,,Diez,Gerhard Pons,2009,15,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Ein Schloss aus Geschichten,,Elsbethen bei Salzburg,Private Mädchenhauptschule Goldenstein,2009,75,,"Brudl, Wolfgang",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Erzählungen,,"Graz, Mandellstr. 27",I. Sieber,2009,112,"Sieber, Irene",,,,,,ger,
,Ewige Liebe,,"Füllinsdorf, Im Mättli 2",T. Schweizer,2009,24,"Schweizer, Thomas",,,,,,ger,
,Fröhliches Sauerland,,Sankt Augustin,Selbstverlag Fröhlich,2009,2,,"Freiburg, Friedrich",,,"Freiburg, Friedrich",Fiktionale Darstellung; Erzählende Literatur,ger,
,Für heute und morgen,,Marburg,Stiftung Marburger Medien,2009,18,"Plate, Margarete",,,,,,ger,
,"Gedichte, Geschichten",,"Hamburg, Lengerckestr. 50",G. Coldewey,2009,134,"Coldewey, Gerold",,,,,,ger,
,Geschichten aus dem Meer der Erinnerungen,,Potsdam,"Seniorenbeirat in der Landeshauptstadt Potsdam, Stadtverwaltung, Fachbereich 3 für Soziales, Jugend, Gesundheit, Ordnung und Umweltschutz",2009,104,,,,,,Anthologie,ger,
,Geschichten aus der Dunkelwelt,,"Emmendingen, Theodor-Fontane-Weg 10",Burgmann Ideenschmiede c/o. D. J. Lohmann,2009,69,"Lohmann, Dirk-Jürgen",,,,,,ger,
,Geschichten des Grauens,,Kerpen-Türnich,Romantruhe-Buchversand,2009,148,"Tippner, Thomas",,,,,,ger,
,Geschichten und alte Erzählungen aus Familie und Umgebung,,Sandl,Rudolf Wagner,2009,124,"Wagner, Rudolf",,,,,,ger,
,"Geschichten, die das Leben schreibt",,Aschersleben,Das etwas andere Antiquariat,2009,24,"Malcherek, Bernd",,,,,,ger,
,Glück kann man lernen!,,Eichenau,Solon-Verl.,2009,147,"Lind, Christine",,,,,,ger,
,Hans Gentzfleisch an der Pleisse und andere phantastische Geschichten um Gutenberg,,Leipzig,Birkner-Stiftung,2009,52,"Kapr, Albert",,,,"Sönning, Magnus; Illner, Torsten; Stabe, Helmut; Lass, Rita; Mahn, Jule Claudia",,ger,
,"""Helfen""",,Koblenz,Lotto Rheinland-Pfalz,2009,119,,"Schössler, Hans-Peter",,,,Anthologie; Gemischte Anthologien,ger,
,In Jerusalem schließt sich der Kreis,,Norderstedt,Books on Demand GmbH,2009,131,"Schumann-Effenberger, Sibylle",,,,,Erzählende Literatur: Anthologien,ger,
,Jugendmuth,Nachdruck der Ausgabe Leipzig 1824,Hildesheim,Georg Olms Verlag,2009,,"Huber, Therese",,,,,Fiktionale Darstellung,ger,
,Kindermund,"Überarb. Neuaufl., 6. Aufl.","Eichstetten, Bötzingerstr. 3",H. Kern,2009,62,,,,,,,ger,
,Kindermund,Überarb. Neuaufl.,"Eichstetten, Bötzingerstr. 3",H. Kern,2009,60,,,,,,,ger,
,Kraut & Rüben,,Merchweiler,Selbstverlag bei den AutorInnen der Schreibwerkstatt in der VHS Merchweiler,2009,281,,,,,,Anthologie; Gemischte Anthologien,ger,
,Kurpfälzer Dialektik,,"Walldorf, Rennbahnstraße 15",W. Kögel,2009,80,"Kögel, Werner",,,,,,ger,
,Kurzgeschichten,,Baden-Baden,Atelier Raab,2009,82,"Raab, Wilhelm",,,,,,ger,
,Lebenserinnerungen und Erzählungen,,Potsdam,"Seniorenbeirat in der Landeshauptstadt Potsdam, Stadtverwaltung, Fachbereich 3 für Soziales, Jugend, Gesundheit, Ordnung und Umweltschutz der Landeshauptstadt Potsdam",2009,,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Liebesgeflüster,,"Stolberg, Aachener Str. 58",B. Bernd,2009,80,"Bernd, Beate",,,,,,ger,
,Meine erste Pizza,,Diez,Gerhard Pons,2009,15,"Pons, Gerhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Mord(s)taten,"1. Aufl., Orig.-Ausg., Erstdr.",Kerpen-Türnich,Romantruhe,2009,236,"Hasch, Bernd",,,,,,ger,
,Mühlheim zum Schmunzeln,"2. Ausg., vollst. Neufassung",Mühlheim am Main,Geschichtsverein Mühlheim am Main,2009,48,,"Boll, Richard",,,,,ger,
,Nauchu - das homöopathische Fegefeuer,3. Aufl.,Weidenbach,Pretzl,2009,112,"Rauh-Pretzl, Barbara",,,,,Fiktionale Darstellung; Belletristische Darstellung,ger,
,Nicht nur Schokoladenseiten,,"Brakel, Ruprecht-Ewald-Weg 5",G. Thier,2009,86,"Thier, Gerta",,,,,,ger,
,"""Nichts ist mehr wie früher ...""",,Schönbühl-Urtenen,Migros Aare,2009,88,"Bornhauser, Thomas",,,,"Sigel, Beat",,ger,
,Paradiesische Zustände,2. Auflage,Diez,Gerhard Pons,2009,41,"Pons, Gerhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Pegasus schlägt Funken,,München,Pegasus-Verein für Kreatives Schreiben,2009,146,,,,,,,ger,
,"Pfundssachen, Fundsachen",,"Maintal, Hermann-Löns-Strasse 5",S. Quint,2009,52,"Quint, Sabine",,,,,,ger,
,"Piano, forte ...",,"Frankfurt, M.",Hessisches Literaturforum im Mousonturm,2009,64,,,,,"Schmidt, Uve",,ger,
,"Roter Schrei, Leben",,"Wien, Wattmanng. 93",B. Pixner,2009,246,"Pixner, Brigitte",,,,,,ger,
,Ruhm,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch- und Medien-Vertrieb {u.a.,2009,202,"Kehlmann, Daniel",,,,,Fiktionale Darstellung; Belletristische Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Seit ein Gespräch wir sind,,Bordenau,San-Marco-Handpresse,2009,112,,,,,"Ansull, Oskar; Marggraf, Peter",,ger,
,So war es in Gutten J,Nachdruck der Originalausgabe 1998,Barmstedt,Ulf Wöbcke,2009,,"Timmann, Waltraut","Timmann, Waltraut",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Sonnenstrahlen - tröstende Wärme,1. Aufl.,Castrop-Rauxel,U. Beushausen,2009,35,"Beushausen, Ursel",,,,,,ger,
,Sonntagnachmittag zu Hause,,Diez,Gerhard Pons,2009,21,"Pons, Gerhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Späte Geschichten,,"Aidhausen, Braugasse 11",H. Hector,2009,7,"Hector, Heinz",,,,,,ger,
,Stichelreden,,"Frankfurt, M.",Ed. Büchergilde,2009,65,,,,,"Voigtmann, Kay",Anthologie; Anthologie,ger,
,Sunset,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2009,479,"King, Stephen",,"Bergner, Wulf","King, Stephen",,,ger,eng
,Suppengeschichte,,Diez,Gerhard Pons,2009,17,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Tante Semra im Leberkäseland,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2009,254,"Akgün, Lale",,,,,Fiktionale Darstellung; Belletristische Darstellung,ger,
,Taschenbuch,Orig.-Ausg.,"Köln, Im Krahnenhof 5 - 7",F. J. Andrzejewski,2009,136,,,,,"Andrzejewski, Fritz Johann",,ger,
,Termagls dil temps,,Zürich,editionmevinapuorger,2009,172,"Deplazes, Lothar",,,,,Fiktionale Darstellung; Erzählende Literatur,roh; ger,
,The fall of the House of Usher,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2009,379,"Poe, Edgar Allan",,"Kilian, Kai",,,,ger; eng,eng
,Utopien,,Kufstein,Klaus Reitberger,2009,294,"Reitberger, Klaus",,,,,Science Fiction,ger,
,Verborgene Wesen,,Wasungen,Twilight-Line Verlag GbR,2009,,,,,,,Fiktionale Darstellung; Anthologie; Erzählende Literatur: Anthologien,ger,
,Verschiedene Erzählungen,,Augsburg,R. Peter,2009,39,,,,,,,ger,
,"Von Dämonen, Maustern und anderen Phantasiegestalten ...",,Oldenburg,Oldenburger Schreibwerkstatt,2009,58,,"Hadjeres, Liane",,,"Gerdes, Tabea",,ger,
,"Wechselnde Pfade, Schatten und Licht ...",,Bad Salzungen,Literaturkreis,2009,118,,,,,,Anthologie; Gemischte Anthologien,ger,
,Weltenkreuzer,,Berlin,epubli,2009,138,,"Rohner, Viola",,,,,ger,
,"""Wenn der Christbaum blüht ...""",,Bregenz,ÖVP Voralberg,2009,22,,"Fischer, Kurt",,,,,ger,
,Werkausgabe,,Aachen,A. Keil,2009,138,,,,,,,ger,
,Wie man ein Regal baut oder: Handwerk hat nicht immer goldenen Boden,,Diez,Gerhard Pons,2009,17,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Wiesbadener Anthologie,,Wiesbaden,b.i.t. Verlag GmbH,2009,350,,,,,,,ger,
,Wos me ölles su delabt,,Mengersgereuth-Hämmern,Geschichts- und Köhlerverein,2009,78,"Langbein, Nilla",,,,,,ger,
,Zahnarztgeschichten,,Goldach,Bezugsadresse:www.goldacherhof.ch,2009,,,"Buchinger, Wolf",,,,,ger,
,17,,Schönbühl-Urtenen,Migros Aare,2008,100,"Bornhauser, Thomas",,,,"Sigel, Beat",,ger,
,Bermang xalal orzularımga,,Freiburg,Deutsch-Usbekische Wissenschaftliche Gesellschaft e.V. (DUWG),2008,162,,"Rachimov, Churram","Rachimov, Churram",,,Anthologie; Lyrik,ger; uzb,uzb
,"Bilder, Vaarschle un Geschichten",,Aue,Rockstroh,2008,58,"Trültzsch, Roland",,,,,,ger,
,Billige Geschichten,,Wien,Verein zur Unterstützung Märchenhaften Theaters,2008,26,"Cikán, Ondřej",,,,,,ger,
,Blumen im Regen,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2008,349,"Pilcher, Rosamunde",,,"Pilcher, Rosamunde",,,ger,eng
,Dark future,Originalausgabe,Kerpen-Türnich,Romantruhe,2008,240,,,,,,Fiktionale Darstellung,ger,
,Das Fest auf der Ritterburg und andere Geschichten,,Hückeswagen,"CSV, Verl. Christliche Schriftenverbreitung",2008,79,,"Waltersbacher, Paul",,,,,ger,
,Das Festessen,3. Auflage,Diez,Gerhard Pons,2008,29,"Pons, Gerhard",,,,,Fiktionale Darstellung,ger,
,Das Frühstücksei,Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2008,285,Loriot,,,,,,ger,
,Das Rathaus zieht um,,Diez,Gerhard Pons,2008,2,"Pons, Gerhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,De Karmse,,Kayna,"Heimatverein ""Barbarossa"" Kayna und Umgebung",2008,32,,"Thurm, Volker",,,,,ger,
,Dem Himmel so nah,,"Herzberg, Bremkestraße 2",W. Rusteberg,2008,432,"Rusteberg, Wilhelm",,,,,,ger,
,Der Leuchtturm und andere Geschichten,,Hückeswagen,"CSV, Verl. Christliche Schriftenverbreitung",2008,79,,"Waltersbacher, Paul",,,,,ger,
,Der Philosoph und das Mädchen,,Eutin,Eigenverlag Harald Breede,2008,79,"Breede, Harald",,,,,Anthologie,ger,
,Die Abenteuer des Sherlock Holmes,,Augsburg,Weltbild,2008,495,"Doyle, Arthur Conan",,"Haefs, Gisbert","Doyle, Arthur Conan",,,ger,eng
,Die Memoiren des Sherlock Holmes,,Augsburg,Weltbild,2008,407,"Doyle, Arthur Conan",,"Stingl, Nikolaus","Doyle, Arthur Conan",,,ger,eng
,Die mit den Dschungelaugen,"3., erw. Aufl.",Varel,ella,2008,53,"Lorenz, Lothar",,,,,,ger,
,"Die Nacht, die Lichter",,Hamburg,Zeitverl. Bucerius,2008,48,"Meyer, Clemens",,,,,Anthologie; Anthologie,ger,
,"Die Nacht, die Lichter",Ungekürzte Lizenzausg.,Rheda-Wiedenbrück,RM-Buch-und-Medien-Vertrieb {u.a.,2008,265,"Meyer, Clemens",,,,,Anthologie; Anthologie,ger,
,Die Rückkehr des Sherlock Holmes,,Augsburg,Weltbild,2008,536,"Doyle, Arthur Conan",,"Schmitz, Werner","Doyle, Arthur Conan",,,ger,eng
,Die schönsten Geschichten aus fünf Jahren Oldenburger Schreibwerkstatt,,Oldenburg,Oldenburger Schreibwerkstatt,2008,99,,"Hadjeres, Liane",,,"Bauch, Marcel",,ger,
,Die Zeitspalte von Abydos,1. Aufl.,Dresden,Löffelschnitzer-Verl.,2008,401,"Sperl, Jürgen W. K.",,,,,,ger,
,Engelgeschichten,,Walldürn,K.-H. Becker,2008,8,"Becker, Karl-Heinz",,,,,,ger,
,Erzählungen,,"Frankfurt, M.",Ed. C & H,2008,129,"Curtius, Mechthild",,,,,,ger,
,Erzählungen,,"Frankfurt, M.",Ed. C & H,2008,128,"Curtius, Mechthild",,,,,,ger,
,"Erzählungen, Novellen",,Zürich,Unionsverl.,2008,527,"Ajtmatov, Čingiz",,,,,,ger,rus
,... es muss kein Bestseller sein!,,Hamburg,HerJo-Verl.,2008,42,"Storck-Duvenbeck, Katharina",,,,,,ger,
,Es weihnachtet,1. Auflage,Laa an der Thaya,Janca,2008,100,"Janca, Kurt",,,,,Anthologie,ger,
,"Fernando Aramburu, Claudia Larragutíbel, Ignacio Jáuregui",,Madrid,NH Hoteles,2008,123,"Aramburu, Fernando",,"Strien-Bourmer, Petra",,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Fröhliche Jahreszeiten im Hof,,Weissbad,Hotel Hof Weissbad,2008,32,"Rüeger, Max",,,,,,ger,
,Geschichten und Sagen des Meißner Landes,1. Aufl.,Oschatz,"Verl.-, Werbe- und Philaservice Schmidt",2008,50,"Pohl, Hans-Jürgen",,,,,,ger,
,Geschichten von Schloss Bedheim,,Bedheim,Schloss-Verlag Bedheim,2008,247,"Kirfel, Bernhard",,,,,Fiktionale Darstellung,ger,
,Gneppt ond gmobbt,1. Aufl.,"Langenargen, Amthausstraße 53",G. Kraft,2008,64,"Kraft, Günther",,,,,,ger,
,Heiter aus der Luft gegriffen,,"Wien, Wattmanngasse 93",B. Pixner,2008,260,"Pixner, Brigitte",,,,,,ger,
,Heitere Gedichte und Geschichten,1. Aufl.,"Murrhardt, Bergstr. 44",P. M. Anderlik,2008,146,"Anderlik, Paula M.",,,,,,ger,
,Ich wünsche meiner Stadt ...,,Neustadt,Neustädter Autoren e.V.,2008,248,,,,,,Anthologie,ger,
,Leben auf dem Mars,3. Auflage,Diez,Gerhard Pons,2008,43,"Pons, Gerhard",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Märchenhaft und mittendrin,,Grohnde i.e. Wunstorf,Fährhaus-Verl.,2008,45,,"Bertram, Peter",,,,,ger,
,Mein erstes Honorar,,Eichgraben,Ed. Graph. Zirkel,2008,24,"Rosegger, Peter",,,,,,ger,
,Mongolische Edelsteine,,Darchan,Urlakh Erdem,2008,98,"Hennig, Andrea",,,,,,ger,
,Mord in den Stangenbohnen,,Ottweiler,Michel Verlag GmbH,2008,120,"Gonsior, Doris",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
