"person_id","person_name","debut_year","debut_segment","age_at_debut","under_30"
"P14499","Riemann, Leona",2022,"B",70,False
"P145","Ahrens, Hanna",2009,"B",71,False
"P1450","Bianchi, Manuel",2022,"B",45,False
"P14502","Riepe, Christel",2021,"B",NULL,NULL
"P14503","Riepe, Thomas",2011,"B",47,False
"P14507","Riescher, Bianca M.",2020,"B",51,False
"P14508","Riese, Cornelius",2021,"B",46,False
"P14509","Riese, Gerd",2012,"B",62,False
"P1451","Biasi, Katrin",2020,"B",NULL,NULL
"P14510","Riese, Maika de",2009,"B",67,False
"P14512","Riewe, Wolfgang",2008,"B",58,False
"P14513","Riexinger, Markus",2013,"B",32,False
"P14515","Rieß, Sylvia",2022,"B",37,False
"P14516","Riff, Gisela",2012,"B",68,False
"P14519","Riis, Matt",2023,"B",59,False
"P1452","Bibrach, Manuela",2020,"B",49,False
"P14520","Rikken, Helga",2017,"B",87,False
"P14521","Rilke, Rainer Maria",2008,"B",133,False
"P14522","Rillox, Gisbert",2009,"B",NULL,NULL
"P14523","Rimpl, Sascha",2016,"B",NULL,NULL
"P14524","Rin, Babsi",2015,"OP",18,True
"P14525","Rinaldo, Nina",2015,"B",78,False
"P14528","Ringelnatz, Joachim",2011,"B",128,False
"P14529","Ringena, Hanna",2016,"B",NULL,NULL
"P1453","Bichl, Eva Maria",2010,"B",78,False
"P14530","Ringenwald, Jean",2016,"B",NULL,NULL
"P14531","Ringert, Christel",2009,"B",75,False
"P14532","Ringsgwandl, Georg",2011,"B",63,False
"P14534","Rinke, C. S.",2013,"B",39,False
"P14535","Rinke, Moritz",2020,"B",53,False
"P14536","Rinkelsbach, Hans-Ulrich",2023,"B",NULL,NULL
"P14537","Rinner-Blum, Jutta",2022,"B",65,False
"P14538","Rinnert, Nick",2019,"B",NULL,NULL
"P14539","Rinser, Luise",2011,"B",100,False
"P1454","Bichsel, Peter",2019,"B",84,False
"P14540","Riot, Gina C.",2023,"B",NULL,NULL
"P14541","Ripmavniekajnib, Sträwkcürthcinhcimbierhcshci",2010,"OP",NULL,NULL
"P14542","Ripper, Audrey",2008,"OP",17,True
"P14543","Rische, Matthias",2022,"B",58,False
"P14544","Rise, Sun",2015,"OP",NULL,NULL
"P14545","Risius, Harald H.",2008,"B",63,False
"P14547","Rist, Ulrike",2023,"B",62,False
"P14548","Ristock, Sidney",2019,"B",NULL,NULL
"P14549","Ritchey, Pamela",2022,"B",NULL,NULL
"P14550","Ritgen, August",2011,"B",NULL,NULL
"P14551","Ritgens, Helena",2023,"LW",NULL,NULL
"P14552","Ritschard, Ruedi",2017,"B",73,False
"P14553","Ritter, Christian",2017,"B",34,False
"P14555","Ritter, Kea",2023,"B",NULL,NULL
"P14558","Ritter, Marion",2011,"B",51,False
"P1456","Bickel-Jaques, Bettina",2016,"B",NULL,NULL
"P14562","Ritter, Willi",2020,"B",NULL,NULL
"P14563","Rittig, Kurt",2018,"B",77,False
"P14564","Ritzel, Ulrich",2008,"B",68,False
"P14568","Rivers, Cleo",2022,"B",NULL,NULL
"P14569","Rivers, Naomi",2013,"OP",15,True
"P1457","Bicker, Veronika",2019,"B",41,False
"P14571","Rizy, Helmut",2018,"B",75,False
"P14572","Rißmann, Hartmut",2013,"B",59,False
"P14576","Robbie, Lara",2020,"B",NULL,NULL
"P14577","Roberts, Cole",2020,"B",58,False
"P14578","Roberts, Ina",2018,"B",114,False
"P14579","Robinson, Mollie",2021,"B",NULL,NULL
"P1458","Bickert, Hans Günther",2011,"B",74,False
"P14580","Robiné, Ernst-Josef",2008,"B",62,False
"P14581","Robrahn, Mikkel",2023,"B",32,False
"P14583","Roche, Horst",2014,"B",87,False
"P14584","Rochel, Eva",2021,"B",47,False
"P14585","Rochholz, Marco",2023,"B",57,False
"P14587","Rochner, Winfried",2013,"B",80,False
"P14588","Rocker, Katja",2020,"B",NULL,NULL
"P1459","Bickl, Siglinde",2009,"B",74,False
"P14590","Roda, Roda",2021,"B",NULL,NULL
"P14593","Rode, Regina",2020,"B",NULL,NULL
"P14594","Rodenberg, Karl",2023,"B",NULL,NULL
"P14595","Rodenburg, Nicole",2011,"B",NULL,NULL
"P14598","Roder, Peter",2015,"B",NULL,NULL
"P146","Ahrens, Henning",2011,"B",47,False
"P1460","Bickler, Maria",2011,"B",80,False
"P14601","Roedel, Rita",2009,"LW",67,False
"P14603","Roehrig, Caleb",2020,"B",NULL,NULL
"P14604","Roelle, Aieda",2018,"OP",19,True
"P14606","Roesnik, Gordon",2009,"B",36,False
"P14607","Roessler, Kurt",2021,"B",82,False
"P14609","Roewer, Helmut",2023,"B",NULL,NULL
"P14611","Rogers, Uma",2021,"B",51,False
"P14613","Rogge, Jürgen",2008,"B",68,False
"P14616","Rogi, Lorenz",2023,"B",NULL,NULL
"P14618","Rohan, Henry",2017,"B",NULL,NULL
"P14619","Rohde, Marion Anne",2016,"B",NULL,NULL
"P1462","Bidinger, Rolf",2022,"B",56,False
"P14621","Rohlfs, Liselotte",2012,"B",82,False
"P14622","Rohlinger, Kai",2018,"B",41,False
"P14624","Rohloff, Alfred",2015,"B",84,False
"P14625","Rohm, Guido",2009,"B",39,False
"P14627","Rohn, Winfried",2014,"B",58,False
"P14628","Rohner, Viola",2018,"B",56,False
"P14629","Rohr, Angela",2013,"B",123,False
"P1463","Bidner, Walter",2010,"B",66,False
"P14631","Rohr, Gabi",2012,"B",80,False
"P14633","Rohrer, Albin",2008,"B",NULL,NULL
"P14634","Rohrer, Jens",2015,"B",40,False
"P14635","Rohrmann, Uta",2009,"B",39,False
"P14636","Rohrmoser, Klaus",2013,"B",60,False
"P14638","Rohwer-Kahlmann, Renate",2021,"B",62,False
"P14640","Rojas Forero, Jazmín",2022,"B",NULL,NULL
"P14642","Rola, Beate",2019,"B",NULL,NULL
"P14645","Rolls, Chris P.",2012,"OP",41,False
"P14647","Roloff, Heike",2015,"B",NULL,NULL
"P14649","Roloff, Wolfgang",2020,"B",NULL,NULL
"P1465","Bieber, Brigitte",2021,"B",NULL,NULL
"P14650","Rolsberg, Raimund",2021,"B",NULL,NULL
"P14652","Roman, Jochem",2015,"B",64,False
"P14653","Romance, JaiH",2012,"OP",NULL,NULL
"P14655","Romanov, Anastasia",2014,"OP",18,True
"P14656","Romanowski, Susanne",2023,"LW",28,True
"P14658","Romara, Rinai",2011,"OP",18,True
"P14659","Romay, Maris",2020,"B",NULL,NULL
"P1466","Bieber, Ernst",2011,"B",NULL,NULL
"P14661","Romberg, Erich",2023,"B",NULL,NULL
"P14662","Romberger, Ingrid",2018,"B",55,False
"P14663","Romero de Terreros, Manuel",2021,"B",141,False
"P14666","Rommel, Christoph",2022,"B",27,True
"P14667","Rommel, Manfred",2008,"B",80,False
"P14669","Ronayn, Naramei",2014,"OP",16,True
"P1467","Bieber, Lena",2021,"B",NULL,NULL
"P14672","Ronin, Luka",2020,"OP",NULL,NULL
"P14673","Ronja",2009,"B",NULL,NULL
"P14674","Ronneberger, Ralph",2014,"B",NULL,NULL
"P14675","Ronny",2011,"B",NULL,NULL
"P14676","Roos, Birgitta",2008,"B",66,False
"P14677","Roos, Gerhard",2022,"B",79,False
"P14678","Roos, Klaus",2011,"B",58,False
"P14679","Roos, Magda",2008,"B",88,False
"P1468","Bieck, Sonja",2019,"OP",21,True
"P14680","Roos, Renate",2015,"B",61,False
"P14681","Roos, Sandra Anne",2022,"B",NULL,NULL
"P14683","Rop, Misan Th.",2018,"B",NULL,NULL
"P14684","Ropel, Edelgard",2017,"B",NULL,NULL
"P14685","Roppe, Sophia",2019,"B",NULL,NULL
"P14686","RosMarin",2010,"B",NULL,NULL
"P14687","Rosa",2021,"B",NULL,NULL
"P14688","Rosado, Andrea",2021,"B",40,False
"P14689","Rosar, Inge",2015,"B",NULL,NULL
"P14691","Roschal, Slata",2017,"B",25,True
"P14692","Rosche, Elisabeth",2019,"B",NULL,NULL
"P14693","Roschengran, Christian",2015,"B",51,False
"P14694","Rose, Elli",2021,"B",NULL,NULL
"P14697","Rose, Hanna",2019,"B",NULL,NULL
"P14698","Rose, Helene",2021,"B",NULL,NULL
"P14699","Rose, Holly",2018,"B",23,True
"P147","Ahrens, Lina",2019,"B",NULL,NULL
"P1470","Biedermann, Joachim",2018,"LW",NULL,NULL
"P14700","Rose, Kaia",2018,"B",44,False
"P14701","Rose, Kurt",2021,"B",NULL,NULL
"P14702","Rose, Leyla",2020,"OP",NULL,NULL
"P14703","Rose, Mia",2021,"B",34,False
"P14705","Rose, Uschi",2014,"B",NULL,NULL
"P14708","Rosegger, Jutta Maria",2011,"B",NULL,NULL
"P14709","Rosegger, Peter",2013,"B",170,False
"P14711","Rosen, Bea",2011,"B",NULL,NULL
"P14712","Rosen, Rita",2018,"B",76,False
"P14713","Rosenau, Eckhard",2011,"B",NULL,NULL
"P14715","Rosenbaum, Björn",2020,"B",40,False
"P14716","Rosenbaum, Heike",2016,"B",76,False
"P14717","Rosenbecker, Lisa",2020,"B",29,True
"P14718","Rosenberg, Jol",2022,"B",46,False
"P14719","Rosenberg, Lothar",2021,"B",71,False
"P1472","Biedermann, Werner",2023,"B",70,False
"P14720","Rosenberg, Renate von",2023,"B",85,False
"P14721","Rosenberg, Ron",2023,"B",51,False
"P14722","Rosenberg, Ron Robert",2021,"B",49,False
"P14723","Rosenberger, Annette",2023,"B",NULL,NULL
"P14724","Rosenberger, Christa",2020,"B",NULL,NULL
"P14726","Rosenberger, Sabine",2022,"B",58,False
"P14727","Rosenbusch, Vera",2016,"B",NULL,NULL
"P14728","Rosendorfer, Herbert",2010,"B",76,False
"P14729","Rosenfelder, Friederike",2023,"B",NULL,NULL
"P1473","Bieger, P. Eckhard",2017,"B",NULL,NULL
"P14730","Rosenfelder, Gertrude",2019,"B",NULL,NULL
"P14731","Rosenkind, Celine",2008,"B",58,False
"P14732","Rosenkranz, Regina",2018,"B",56,False
"P14733","Rosenlöcher, Thomas",2017,"B",70,False
"P14734","Rosenmeyer, Maria",2022,"B",63,False
"P14738","Rosenzweig, Werner",2018,"B",68,False
"P14739","Rosetz, Brigitte",2022,"B",NULL,NULL
"P1474","Biehl, Matthias",2017,"B",NULL,NULL
"P14741","Rosner, Beate",2014,"B",53,False
"P14743","Rosok, Anja",2021,"B",NULL,NULL
"P14744","Ross, Lorene",2008,"B",57,False
"P14745","Rossau, Vivian",2020,"B",NULL,NULL
"P14747","Rossberg, Cornelia",2023,"B",NULL,NULL
"P14749","Rossi, Gabriele",2022,"B",77,False
"P14751","Rossignol, Aimée",2018,"B",NULL,NULL
"P14752","Rossié, Michael",2022,"B",64,False
"P14753","Rossmann, Eva",2020,"B",58,False
"P14755","Rossow, Nadja",2008,"OP",17,True
"P14758","Rosteck, Alfred L.",2012,"B",64,False
"P14760","Rot, Erik L.",2010,"B",NULL,NULL
"P14761","Rot, Fabiana",2017,"B",NULL,NULL
"P14762","Rotach, Ingeborg",2012,"LW",82,False
"P14763","Rotenhan, Hans von",2018,"B",67,False
"P14765","Roters, Connie",2016,"B",NULL,NULL
"P14766","Roth, Alauda",2008,"B",44,False
"P14771","Roth, Eugen",2019,"B",NULL,NULL
"P14772","Roth, F. E.",2020,"B",NULL,NULL
"P14773","Roth, Gerhard",2016,"B",68,False
"P14774","Roth, Grete C.",2008,"B",NULL,NULL
"P14775","Roth, H. C.",2008,"B",29,True
"P14776","Roth, Johann",2017,"B",NULL,NULL
"P14777","Roth, Joseph",2008,"B",114,False
"P14778","Roth, Jürgen",2022,"B",54,False
"P14779","Roth, Melitta L.",2020,"B",50,False
"P1478","Bielka, Franz",2020,"B",NULL,NULL
"P14780","Roth, Michael",2008,"B",32,False
"P14782","Roth, Natascha",2021,"B",41,False
"P14783","Roth, Patrick",2020,"B",67,False
"P14785","Roth, Thomas",2023,"B",NULL,NULL
"P14787","Roth, Werner",2015,"B",NULL,NULL
"P14788","Rothaar, Klaus",2018,"B",NULL,NULL
"P14789","Rothe, Hansjörg",2023,"B",57,False
"P1479","Bienek, Andrea",2015,"B",NULL,NULL
"P14790","Rothe, Renate",2014,"B",62,False
"P14791","Rothe, Veronika",2017,"B",NULL,NULL
"P14792","Rotheberger, Christof",2014,"LW",NULL,NULL
"P14793","Rothemann, Sabine",2013,"B",NULL,NULL
"P14794","Rothen, Willibald",2012,"B",74,False
"P14795","Rothengast, Regina",2021,"B",63,False
"P14797","Rother, Paul",2012,"B",76,False
"P14799","Rothmann, Ralf",2008,"B",55,False
"P14800","Rothwein, Josef",2012,"B",68,False
"P14801","Rothärmel, Katharina",2013,"B",74,False
"P14802","Rotkehlchen, Dhara",2023,"B",NULL,NULL
"P14803","Rotlinde, Carinus",2021,"B",61,False
"P14804","Rotta, Linde",2022,"B",85,False
"P14808","Rottmann, Eva",2016,"B",33,False
"P1481","Bienemann, Christiane",2016,"B",NULL,NULL
"P14810","Roubal, Arwin",2022,"OP",26,True
"P14812","Rouget, Sebastian Andreas",2018,"B",29,True
"P14813","Rougui, Helga",2022,"B",69,False
"P14814","Roussety, Jacqueline",2014,"B",46,False
"P14816","Rowin, Albert",2021,"B",NULL,NULL
"P14818","Roy, Erhard",2015,"B",56,False
"P14819","Royal, Jess",2022,"B",NULL,NULL
"P1482","Bienkowski, Dennis",2015,"B",NULL,NULL
"P14820","Royale, Tucké",2020,"B",36,False
"P14821","Royhs, Robin",2021,"B",NULL,NULL
"P14822","Roß, Andreas",2018,"B",56,False
"P14824","Roßberg, Georg",2012,"B",NULL,NULL
"P14825","Roßberg, Reiner",2021,"B",79,False
"P14826","Roßteuscher, Walter",2018,"B",NULL,NULL
"P14828","Rubbert, Joachim",2010,"B",73,False
"P1483","Bierawski, Ruth",2010,"B",NULL,NULL
"P14832","Rubina, Megija",2022,"B",NULL,NULL
"P14833","Rubiner, Ludwig",2021,"B",140,False
"P14834","Rubinowitz, Tex",2014,"LW",53,False
"P14835","Rubra, Kristin",2019,"B",NULL,NULL
"P14836","Ruby, Christine",2023,"B",75,False
"P14837","Ruch, Heinz",2020,"B",78,False
"P14838","Ruch, Karl-Gustav",2011,"B",57,False
"P1484","Bierbaum, Otto Julius",2015,"B",150,False
"P14841","Ruckdäschel, Ulrike",2021,"B",NULL,NULL
"P14842","Ruckpaul, Lea",2017,"LW",30,False
"P14843","Rudd, Clara",2021,"B",NULL,NULL
"P14844","Ruden, Maren",2019,"B",56,False
"P14845","Rudhart, Blanca-Maria",2008,"B",NULL,NULL
"P14846","Rudin, Viktor",2021,"B",69,False
"P14847","Rudiš, Jaroslav",2022,"B",50,False
"P14848","Rudloff-Miglo, Annelise von",2019,"B",NULL,NULL
"P14849","Rudolf, Bodo",2014,"B",70,False
"P14851","Rudolf, Michael",2010,"B",49,False
"P14852","Rudolph, Alexa",2009,"B",60,False
"P14853","Rudolph, Friedhelm",2019,"B",NULL,NULL
"P14855","Rudolph, Ulrike",2017,"B",NULL,NULL
"P14856","Rudorf, Sonja",2023,"B",57,False
"P14858","Rue, Sabrina",2014,"OP",14,True
"P14859","Ruediger, G. K.",2021,"B",72,False
"P14860","Ruedinger, Georg",2022,"B",85,False
"P14861","Ruegenberg, Lukas",2022,"B",94,False
"P14862","Ruessli, Erica",2009,"B",NULL,NULL
"P14863","Ruether, Roland",2017,"B",50,False
"P14865","Ruf, Roland E.",2021,"B",82,False
"P14866","Ruf, Sonja",2010,"B",43,False
"P14867","Ruffieux, Katinka",2019,"LW",51,False
"P1487","Bieri, Doris",2010,"B",77,False
"P14870","Ruhdorfer, Luise M.",2011,"B",67,False
"P14871","Ruhk, Thomas A.",2016,"B",43,False
"P14872","Ruhlender, Charlotte",2020,"B",NULL,NULL
"P14874","Ruhnke, Michael",2021,"B",NULL,NULL
"P14876","Ruhr, Jürgen H.",2023,"B",NULL,NULL
"P14877","Ruile, Grete",2012,"B",70,False
"P14879","Ruisz, Roland",2023,"B",NULL,NULL
"P14880","Rukeyser, Muriel",2023,"B",110,False
"P14882","Rummel, Mark G.",2019,"B",NULL,NULL
"P14883","Rumohr, Ingeborg von",2009,"B",62,False
"P14884","Rump, Jonas",2022,"B",32,False
"P14885","Rumpf, Wilfried B.",2017,"B",74,False
"P14886","Rumpl, Manfred",2012,"B",52,False
"P14887","Rumpler, Oskar",2009,"B",NULL,NULL
"P14889","Runge, Sergej",2013,"OP",22,True
"P14890","Rungger, Nadia",2020,"B",22,True
"P14892","Runyon, Damon",2018,"B",138,False
"P14895","Ruoff, Axel",2016,"B",45,False
"P14897","Rupp, Alina",2021,"B",NULL,NULL
"P14899","Rupp, Lena",2023,"B",NULL,NULL
"P149","Aichhorn, Leo",2021,"B",71,False
"P1490","Biermeier, Christoph",2018,"B",55,False
"P14900","Rupp, Walter",2008,"B",82,False
"P14902","Ruppel, Lars",2019,"B",34,False
"P14903","Ruppert, Astrid",2018,"B",54,False
"P14905","Ruppert, Helene",2020,"B",62,False
"P14906","Ruprecht, Maike",2016,"B",NULL,NULL
"P14907","Ruprecht, Rainer Joachim",2011,"B",NULL,NULL
"P14908","Ruscheweyh, Jochen",2020,"B",NULL,NULL
"P1491","Bierschenck, Burkhard P.",2008,"B",58,False
"P14911","Russ, Tanja",2019,"B",NULL,NULL
"P14912","Russell, Eric Frank",2021,"B",116,False
"P14913","Russi, Florian",2011,"B",70,False
"P14914","Rust, Herbert",2008,"B",88,False
"P14915","Rust, Jürgen",2011,"B",NULL,NULL
"P14916","Rustler, Robin",2011,"OP",16,True
"P14917","Ruszat-Ewig, Heide",2019,"B",NULL,NULL
"P14919","Ruth, Janna",2022,"B",36,False
"P1492","Biert, Cla",2009,"B",89,False
"P14920","Ruthe, Reinhold",2010,"B",83,False
"P14921","Ruthel, Jörg",2013,"B",55,False
"P14922","Rutherford, Susie",2022,"B",NULL,NULL
"P14923","Rutishauser, Jürg A.",2012,"B",57,False
"P14924","Rutschmann, Nicolas",2023,"B",61,False
"P14925","Ruttke, Nina",2021,"B",NULL,NULL
"P14926","Rutz, Irina",2017,"B",NULL,NULL
"P14927","Ruzicka, Hannah",2020,"B",NULL,NULL
"P14929","Ryans, Olivia",2012,"OP",15,True
"P14930","Rybinski, Anna",2018,"B",75,False
"P14931","Rylee, Kim",2017,"B",NULL,NULL
"P14932","Ryll, Dirk",2023,"B",NULL,NULL
"P14933","Ryouka, Aki",2016,"OP",14,True
"P14934","Ryu, Kairi",2015,"OP",15,True
"P14935","Rzymbowski, Hannah",2017,"B",NULL,NULL
"P14936","Rzymbowski, Susanne",2017,"B",53,False
"P1494","Bies, Paul",2022,"B",68,False
"P14943","Régnard-Mayer, Caroline",2017,"B",52,False
"P14945","Rêves, Lilyana",2015,"OP",NULL,NULL
"P14947","Röchter, Franziska",2009,"B",50,False
"P14948","Röckel, Susanne",2009,"B",56,False
"P1495","Bieske, Willi",2022,"B",30,False
"P14951","Röckl, Anette",2023,"B",47,False
"P14952","Rödel, Dirk-Boris",2020,"B",51,False
"P14953","Röder, Christiane",2023,"B",NULL,NULL
"P14955","Rödig, Wolfgang",2016,"B",NULL,NULL
"P14956","Röding, Philipp",2013,"B",23,True
"P14957","Röggla, Kathrin",2016,"B",45,False
"P14958","Röglin, Eva",2022,"B",NULL,NULL
"P1496","Biffiger, Raphael",2008,"B",62,False
"P14960","Röhlinger, Hanne",2022,"B",83,False
"P14961","Röhrs, Frauke",2010,"B",49,False
"P14962","Römer, Brigitta",2012,"B",60,False
"P14964","Römer-Horn, Ortrud",2021,"B",NULL,NULL
"P14966","Rönckendorff, Edda",2015,"B",91,False
"P1497","Bigeil, Klaus",2020,"B",NULL,NULL
"P14970","Rönspies, Saskia",2022,"B",41,False
"P14971","Röper, Christiane",2017,"B",NULL,NULL
"P14972","Rösch-Brassovan, Jürgen",2017,"B",NULL,NULL
"P14973","Röschl, Bianca",2022,"B",NULL,NULL
"P14974","Röse, Dirk",2014,"B",48,False
"P14975","Röske, Jörg",2020,"B",58,False
"P14976","Rösler, Alexander",2013,"B",48,False
"P14977","Rösler, Gunter",2009,"B",NULL,NULL
"P14978","Rösler, Jessica",2017,"B",NULL,NULL
"P14979","Rösner, Iris",2023,"B",NULL,NULL
"P14980","Rössl, Ingrid",2009,"B",NULL,NULL
"P14981","Röthemeier, Nils",2023,"B",NULL,NULL
"P14982","Röthlisberger, Erich",2016,"B",55,False
"P14983","Rötting, Gerhard Jan",2012,"B",81,False
"P14984","Rößger, K. E.",2020,"B",NULL,NULL
"P14985","Rößger, Konrad",2009,"B",73,False
"P14986","Rößler, Armin",2016,"B",44,False
"P14987","Rößler, Giacomo",2023,"B",NULL,NULL
"P14989","Rübner, Susanne",2016,"B",NULL,NULL
"P14990","Rück, Heribert",2013,"B",83,False
"P14991","Rücker, Gerd",2008,"B",64,False
"P14992","Rücker, Helmut",2022,"B",83,False
"P14993","Rückert, Corinna",2009,"B",44,False
"P14994","Rückwärts, Vorwärts",2012,"OP",72,False
"P14995","Rüdiger, Renate",2009,"B",61,False
"P14997","Rüegg, Markus Timo",2017,"B",52,False
"P14999","Rüggeberg, Thordis",2023,"B",NULL,NULL
"P15","..., Estaniel",2012,"OP",18,True
"P15000","Rühl, Martina",2017,"B",NULL,NULL
"P15001","Rühl, Ulrike",2009,"B",70,False
"P15002","Rühlmann, Valerie",2018,"OP",16,True
"P15003","Rühm, Gerhard",2011,"B",81,False
"P15004","Rühmann, Christiane",2016,"B",NULL,NULL
"P15006","Rümmelein, Bernd",2018,"B",52,False
"P15008","Rünger, Birgit",2013,"B",30,False
"P15009","Rüsch, Martin",2017,"B",NULL,NULL
"P1501","Bilgoni, Barbara",2020,"B",65,False
"P15011","Rüther, Sonja",2016,"B",41,False
"P15012","Rüttinger, Charlotte",2009,"B",80,False
"P15015","S., Anouk",2009,"B",29,True
"P15016","S., Celine",2010,"OP",13,True
"P15017","S., Daniel",2015,"OP",NULL,NULL
"P15018","S., Diana",2008,"OP",15,True
"P1502","Bilicki, Thomas",2018,"B",NULL,NULL
"P15020","S., Hannah",2010,"OP",NULL,NULL
"P15021","S., Laura",2014,"OP",18,True
"P15022","S., Lena",2016,"OP",19,True
"P15024","S., Qoe",2012,"OP",15,True
"P15025","S., Regina",2010,"OP",17,True
"P15026","S., Ronja",2009,"OP",17,True
"P15027","S., Tim",2019,"OP",NULL,NULL
"P15029","Saal, Bernd",2012,"B",NULL,NULL
"P1503","Bill, Jo",2008,"B",NULL,NULL
"P15030","Saal, Tina",2008,"B",67,False
"P15032","Sabbag, Britta",2017,"B",39,False
"P15033","Sabel, Rolf D.",2021,"B",72,False
"P15036","Sabiers, Linda Rachel",2020,"B",36,False
"P15037","Sabine Frambach, Sabine",2022,"B",47,False
"P15039","Sabor, Steve",2016,"B",51,False
"P1504","Bill, Josephine",2022,"LW",NULL,NULL
"P15040","Sacharjew, Stefan",2020,"B",NULL,NULL
"P15041","Sachau, Matthias",2020,"B",51,False
"P15042","Sacher, Manfred",2008,"B",67,False
"P15045","Sachse, Jasmin",2016,"B",NULL,NULL
"P15046","Sachse, Silvia",2013,"B",NULL,NULL
"P15047","Sack, Linda",2023,"B",NULL,NULL
"P15048","Sackers-Böhm, Sylvia",2020,"B",54,False
"P1505","Billard, Joseph",2008,"B",78,False
"P15050","Sacrifice, Saso",2011,"OP",17,True
"P15051","Sadeghi, Ansgar",2016,"B",NULL,NULL
"P15053","Sadelkow, Jana Nicola",2019,"B",NULL,NULL
"P15054","Sader, Jörg",2010,"B",65,False
"P15055","Sadowski, Helga",2017,"B",65,False
"P15056","Sadowsky, Matthias",2015,"B",71,False
"P15057","Saeger, Uwe",2017,"B",69,False
"P15058","Safar, Ursula",2012,"B",67,False
"P15059","Safier, David",2020,"B",54,False
"P1506","Bille, S. Corinna",2016,"B",104,False
"P15061","Sag ich nich ;P, Vivi",2013,"OP",NULL,NULL
"P15062","Sag ich nicht, Mariella",2011,"OP",14,True
"P15063","Sag-ich-nicht, Fee",2009,"OP",16,True
"P15064","Sagenhorn, Michael",2020,"B",NULL,NULL
"P15065","Sager, Lea",2018,"B",NULL,NULL
"P15068","Sagert, Maria",2018,"B",66,False
"P15069","Sahagun, Sandy",2023,"B",NULL,NULL
"P15070","Sahl, Hans",2012,"B",110,False
"P15072","Sahler, Martina",2020,"B",57,False
"P15073","Sahli, Marc P.",2014,"B",42,False
"P15074","Sahm, Manfred A.",2014,"B",NULL,NULL
"P15075","Sahne, Soja",2020,"OP",13,True
"P15076","Sahr, Josi von",2022,"B",NULL,NULL
"P15077","Said",2008,"B",61,False
"P15078","Sailer, Andrea",2015,"B",43,False
"P15079","Sailer, Johanna",2017,"B",31,False
"P15080","Sailer, Michael",2008,"B",45,False
"P15081","Sailor, Lara",2011,"B",28,True
"P15082","Saint, Silvia",2010,"B",NULL,NULL
"P15083","Saint-Exupéry, Antoine de",2020,"B",120,False
"P15084","Saintmillion, Rachelle",2010,"OP",15,True
"P15085","Sakautzky, Detlev",2016,"B",NULL,NULL
"P15087","Saki",2016,"B",146,False
"P15088","Sakigami, Markus",2014,"OP",21,True
"P15089","Saladin, Barbara",2016,"B",74,False
"P1509","Biller, Maxim",2009,"B",49,False
"P15091","Salcher, Christoph",2008,"B",25,True
"P15096","Salewski, Frank",2012,"B",45,False
"P15098","Salge, Gisela",2012,"B",69,False
"P151","Aikisawa, Satomi",2014,"OP",14,True
"P1510","Bilz, Fritz",2008,"B",64,False
"P15101","Sallinger, Elisabeth",2008,"B",52,False
"P15102","Sallmann, Salli",2014,"B",61,False
"P15105","Salmen, Patrick",2013,"B",28,True
"P15106","Salmon, Kim Katharina",2020,"B",21,True
"P15108","Salomon, Peter",2022,"B",75,False
"P15110","Salten, Felix",2017,"B",148,False
"P15112","Salvarani, Eva",2023,"B",NULL,NULL
"P15113","Salvatore, Gaston",2013,"B",72,False
