"koerperschaft_id","koerperschaft_name","koerperschaft_name_gnd","gnd_sachgruppe","name_flag","sachgruppe_flag","is_verlag_by_name","is_verlagsrelevant_by_sachgruppe","is_verlag_candidate","verlag_score"
"K2754","U-Line-Verl.","U-Line UG","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2755","UBV","Unternehmen.Bilden.Vielfalt (UBV) e.V.",NULL,"Verein",NULL,False,False,False,0
"K2756","UND-Verlag","UND-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2757","Ubooks-Verl.","Ubooks Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2758","Ulenspiegel-Verl.","Ulenspiegel-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2759","Ulisses Spiele",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2760","Ulli Verlag","Christoph Schubert & Ulli Verlag PE.CH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2761","Ullstein Verlag","Verlag Ullstein","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2762","Ulrich Diehl Verlag","Ulrich Diehl Verlag und Medienservice GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2763","Ulrike Helmer Verlag","Ulrike Helmer Verlag","Buchwissenschaft, Buchhandel; Handel einzelner Branchen, Dienstleistung einzelner Branchen","Verlag","verlagsrelevant",True,True,True,2
"K2764","Ultimomondo","Ultimomondo","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2765","Ultraviolett Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2766","Umbrella - Fachverl. für Wiss. und Technik",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2769","UniScripta-Verl.","UniScripta Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2770","Unionsverlag","Unionsverlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2771","Unipress Verlag","UNIPRESS Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2772","United p.c.","united p.c.","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2773","Univ. Palackého","Univerzita Palackého v Olomouci","Hochschule",NULL,NULL,NULL,False,NULL,0
"K2774","Univ.-Verl. Halle-Wittenberg","Universitätsverlag Halle-Wittenberg","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2775","Universaar","Universität des Saarlandes. universaar - Universitätsverlag des Saarlandes","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2776","Universal Frame","Universal Frame GmbH, Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2777","Universitätsverlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2778","Universitätsverlag Chemnitz","Universitätsverlag Chemnitz","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2779","Universitätsverlag Potsdam","Universitätsverlag Potsdam","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2780","Universo","Grupo Universo",NULL,NULL,NULL,NULL,False,NULL,0
"K2781","Unsichtbar Verlag","Unsichtbar-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2782","Unterdruck Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2783","Urachhaus","Verlag Urachhaus","Einzelne Branchen der Industrie und des Handwerks; Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2784","Ursus-Verl.","Ursus Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2785","Utrata Fachbuchverlag","Utrata Fachbuchverlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2786","V. F. Sammler",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2787","VAS - Verlag für Akademische Schriften","VAS-Verlag für Akademische Schriften Karl-Heinz Balon","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2788","VAT Verlag","VAT Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2789","VDG","VDG-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2790","VEG",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2791","VERARA-Verl. an der Rabnitz",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2792","VERLAG PH. C.W. SCHMIDT","Verlagsdruckerei Ph. C. W. Schmidt (Neustadt a. d. Aisch)","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2793","VEVAIS EDITION's",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2794","VF Die Fontäne",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2795","VGS Verlagsgenossenschaft St. Gallen","VGS Verlagsgenossenschaft St. Gallen","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2796","VHV, Literatur & Kultur Verlag",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2797","VNA","VNA","Musik (Allgemeines), Musikgeschichte",NULL,NULL,NULL,False,NULL,0
"K2798","VNL, Verl. Neue Literatur","Verlag Neue Literatur","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2799","VOLLTEXT – Zeitschrift für Literatur","Volltext - Zeitung für Literatur","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2800","VS",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2801","VSA-Verl.","VSA-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2802","VSH Verlag Schönrock & Heikamp",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2803","VTA",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2804","VV, Veltener Verl.-Ges.","VV Veltener Verlagsgesellschaft mbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2805","Valentin","Peter Valentin Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2806","Vallentin",NULL,NULL,NULL,NULL,NULL,False,NULL,0
"K2807","Van Helmont, Verlag  für verborgene Talente",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2808","Vantage-Point-World-Verl.","Vantage Point World Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2809","Vehling Verlag","Vehling Verlag e.K.","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2810","VentVerl.","VentVerlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2811","Ventil-Verl.","Ventil Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2812","Ventura-Verl.","Ventura Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2813","Verband deutscher Schriftstellerinnen und Schriftsteller in ver.di – Landesverband Bayern, Verband deutscher Schriftstellerinnen und Schriftsteller in ver.di –. Landesverband",NULL,NULL,"Verband",NULL,False,False,False,0
"K2814","Verbrecher-Verl.","Verbrecher Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2815","Verein ALSO (Anno Literatur Sonntag)","Verein ALSO - Anno Literatur SOnntag",NULL,"Verein",NULL,False,False,False,0
"K2816","Verein Alltag-Verl.","Verein Alltag-Verlag (Wiener Neustadt)","Einzelne Branchen der Industrie und des Handwerks; Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2817","Verein Frauenhäuser Steiermark, Verein Frauenhäuser","Frauenhäuser Steiermark - Verein zur Soforthilfe für Bedrohte und Misshandelte Frauen und Deren Kinder",NULL,"Verein",NULL,False,False,False,0
"K2818","Verein Glitter","Verein Glitter",NULL,"Verein",NULL,False,False,False,0
"K2819","Verein Gruppe Wespennest","Verein Gruppe Wespennest",NULL,"Verein",NULL,False,False,False,0
"K2820","Verein Literaturgruppe Perspektive","Literaturgruppe Perspektive",NULL,"Gemeinschaft",NULL,False,False,False,0
"K2821","Verein Salzburger Literaturforum Leselampe",NULL,NULL,"Verein",NULL,False,False,False,0
"K2822","Verein Zeitschrift delirium","Verein Delirium",NULL,"Verein",NULL,False,False,False,0
"K2823","Verein zur Förderung der Raumfahrt e.V.","Verein zur Förderung der Raumfahrt",NULL,"Verein",NULL,False,False,False,0
"K2824","Verein zur Förderung des Literaturschaffens zwischen Deutschen und Polen","Verein zur Förderung des Literaturschaffens und des Kulturellen Austauschs zwischen Deutschen und Polen",NULL,"Verein",NULL,False,False,False,0
"K2826","Verl. 28 Eichen","Verlag 28 Eichen","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2827","Verl. 3.0","Verlag 3.0 Zsolt Majsai","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2828","Verl. APE-Ed.",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2829","Verl. Alta Silva","Verlag ALTA SILVA","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2830","Verl. Antilope","Verlag Antilope","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2831","Verl. Art of Arts","Verlag Art of Arts","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2832","Verl. BBB","Verlag BBB","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2833","Verl. Buch + Bild","Verlag Buch + Bild","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2834","Verl. BuchJuwel","Verlag Buch-Juwel","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2835","Verl. Bücherwurm","Verlag Bücherwurm e.K.","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2836","Verl. Casa","CASA Verlag Hamburg","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2837","Verl. Das Arsenal","Das Arsenal Verlag für Kultur und Politik GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2838","Verl. Das Fünfte Tier","Verlag Das Fünfte Tier","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2839","Verl. Das Netz","Verlag das Netz","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2840","Verl. Desertina","Desertina Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2841","Verl. Die Furt","Verlag Die Furt","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2842","Verl. Drei Wege","Verlag Drei Wege","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2843","Verl. Ed. AV","Verlag Edition AV","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2844","Verl. Einundsiebzig",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2845","Verl. Federfrei","Verlag Federfrei","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2846","Verl. Fun Toy",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2847","Verl. Gbp Productions","gbp Productions","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2848","Verl. Harlekination","Verlag Harlekination","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2849","Verl. Hephaistos","Verlag HEPHAISTOS e.K.","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2850","Verl. Junger Autoren","Verlag Junger Autoren","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2851","Verl. Künstlernische","Verlag künstlernische","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2852","Verl. Make a Book","Make a book","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2853","Verl. Maria zur Ehre","Verlag MARIA zur Ehre","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2854","Verl. Mitternachtsblume",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2855","Verl. Neue Literatur","Verlag Neue Literatur","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2856","Verl. P & B, Bächtold",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2857","Verl. Pi","Verlag Pi","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2858","Verl. Pro Business","Pro Business Digital Printing & Copyservice GmbH (Berlin)","Buchwissenschaft, Buchhandel; Einzelne Branchen der Industrie und des Handwerks","Unternehmen","verlagsrelevant",False,True,True,1
"K2859","Verl. Razamba","Verlag Razamba","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2860","Verl. RegioKom","Verlag RegioKom GbR","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2861","Verl. Regionalkultur","verlag regionalkultur","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2862","Verl. Rotabene-Medienhaus","Rotabene Data Service GmbH & Co. KG","Buchwissenschaft, Buchhandel","Unternehmen","verlagsrelevant",False,True,True,1
"K2863","Verl. Ruppiner Lesezeichen","Verlag Ruppiner Lesezeichen","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2864","Verl. S.MO","Verlag S.MO","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2865","Verl. SCW Auer-Sällef","SCW Auer-Sällef","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2866","Verl. Sankt Michaelsbund","Sankt Michaelsbund. Diözesanverband München und Freising. Abteilung Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2867","Verl. Schatzsucher",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2868","Verl. St. Michaelsbund","Sankt Michaelsbund. Diözesanverband München und Freising. Abteilung Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2869","Verl. Thusnelda-Kühl-Ges.",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2870","Verl. Unibuch",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2871","Verl. Vokal","Vokal Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2872","Verl. Vorwerk 8","Verlag Vorwerk 8","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2873","Verl. Waldkirch","Waldkirch KG Verlag-Druck-Agentur","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2874","Verl. Wort im Bild","Wort im Bild Verlags- und Vertriebsgesellschaft mbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2875","Verl. Wortspiel Literatur","Verlag Wortspiel Literatur (Menden (Sauerland))",NULL,"Verlag",NULL,True,False,True,1
"K2876","Verl. ZPV",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2877","Verl. am Birkenhain",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2878","Verl. am Ufer der Schlei","Verlag am Ufer der Schlei","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2879","Verl. auf der Warft",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2880","Verl. der Ideen","Verlag der Ideen","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2881","Verl. der Luth. Buchh. Harms","Verlag der Lutherischen Buchhandlung","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2882","Verl. der Rheinhessischen Druckwerkstätte",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2883","Verl. des Arbeitskreises Regionalgeschichte",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2884","Verl. für Ethnologie",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2885","Verl. für Innovation","Verlag für Innovation","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2886","Verl. für Kultur und Wiss.",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2887","Verl. für Kurzes","Verlag für Kurzes","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2888","Verl. für Ostfriesland, Soltau-Kurier",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2889","Verl. im Proberaum 3","Verlag im Proberaum 3","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2890","Verl. im Spitzdach","Peter Knümann Verlag im Spitzdach","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2891","Verl. infra-text",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2892","Verl. und Ed. DaDa-Research-Center","edition dada research center","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2893","Verl.-Buchh. Ehm Welk","Verlagsbuchhandlung Ehm Welk","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2894","Verl.-Gemeinschaft Topos Plus","TOPOS PLUS","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2895","Verl.-Haus El Gato",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2896","Verl.-Haus Hernals","Verlagshaus Hernals","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2897","Verl.-Haus Monsenstein und Vannerdat","Verlagshaus Monsenstein & Vannerdat OHG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2898","Verl.-Haus Speyer","Verlagshaus Speyer","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2899","Verlach","Semmel Verlach Winfried Bartnick","Buchwissenschaft, Buchhandel",NULL,"verlagsrelevant",NULL,True,True,1
"K2900","Verlag 28 Eichen","Verlag 28 Eichen","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2901","Verlag A. Weger",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2902","Verlag Agentur Altepost 2015",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2903","Verlag Aichmayr",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2904","Verlag Akademie-der-Abenteuer","Verlag Akademie der Abenteuer",NULL,"Verlag",NULL,True,False,True,1
"K2905","Verlag Alte Schule Dr. Bechberger",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2906","Verlag Andrea Schröder","Verlag Andrea Schröder","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2907","Verlag Antje Kunstmann","Verlag Antje Kunstmann","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2908","Verlag Atelier im Bauernhaus","Verlag Atelier im Bauernhaus (Fischerhude)","Einzelne Branchen der Industrie und des Handwerks","Verlag",NULL,True,False,True,1
"K2909","Verlag Attenkofer",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2910","Verlag Auf dem Ruffel","Verlag Auf dem Ruffel","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2911","Verlag BKWiesli",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2912","Verlag BS","BS-Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2913","Verlag Barbara Budrich","Verlag Barbara Budrich","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2914","Verlag Begegnungen","Hörende Begegnungen Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2915","Verlag Berger","Berger Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2916","Verlag Bernhard Bayer","Bayer Verlag","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2917","Verlag Bild, Text & Mehr",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2918","Verlag Blaues Schloss","Verlag Blaues Schloss Marburg","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2919","Verlag Buchschmiede von Dataform Media GmbH",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2920","Verlag CCU",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2921","Verlag Ch. Möllmann",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2922","Verlag Co-Buch","Thuhoff Buch Verlag GmbH & Co. KG","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2923","Verlag Delp GmbH & Co. KG",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2924","Verlag Der Apfel","Verlag Der Apfel","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2925","Verlag Der Raum",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2926","Verlag Dialog-Edition","Verlag Dialog-Edition","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2927","Verlag Die Auslese",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2928","Verlag Die Blaue Eule","Verlag Die Blaue Eule","Einzelne Branchen der Industrie und des Handwerks; Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2929","Verlag Die Blindschleiche",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2930","Verlag Die Büchse",NULL,NULL,"Verlag",NULL,True,False,True,1
"K2931","Verlag Die Werkstatt","Verlag Die Werkstatt GmbH","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
"K2932","Verlag Donata Kinzelbach","Verlag Donata Kinzelbach","Buchwissenschaft, Buchhandel","Verlag","verlagsrelevant",True,True,True,2
