ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783743115842; 3743115840,Ausgewählte Erzählungen und Kurzgeschichten - Großdruck,1. Auflage,Norderstedt,BoD – Books on Demand,2023,214 Seiten,"Ambronn, D.G.",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757818609; 3757818601,Außergewöhnliche Begebenheiten,1. Auflage,Norderstedt,BoD – Books on Demand,2023,76 Seiten,"Shelley, Mary; Fletemeier, Ralf","Gogolin, Wolfgang A.",,,,Horror,ger,
9783863561710; 3863561716,Awarische Prosa,"Zweite, erweiterte Auflage","Ludwigsburg,",Pop Verlag Literatur,2023,303 Seiten,"Musajasul, Chalil-Bek; Zadassa, Gamsat; Gamsatow, Rassul; Chatschalow, Abdulmashid; Murtusalijewa, Patimat; Tajmas’chanow, Tadshudin; Alijewa, Fasu; Muchamad, Ghabasil; Gadshijew, Gusejn; Mashidow, Muchomad; Galbazow, Gasimagomed; Magomedowa, Patimat; Ganijewa, Alissa","Chotiwari-Jünger, Steffi; Sagitova, Patimat; Traian, Pop",,,,Anthologie; Erzählende Literatur: Anthologien,ger,ava
9783752862935; 3752862939,Ayasha - Geschichten & Gedichte,4. Auflage,Norderstedt,Books on Demand,2023,132 Seiten,,,,"Ziegler, Ursula W.",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783740725303; 3740725303,Baba Poem I-V,1. Auflage,Norderstedt,TWENTYSIX LOVE,2023,336 Seiten,"Bolli, Markus B.",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783311101062; 3311101065,Bacacay,,Zürich,Kampa,[2023],280 Seiten,"Gombrowicz, Witold",,"Kühl, Olaf; Tiel, Walter",,,Fiktionale Darstellung; Erzählende Literatur,ger,pol
9783947083619; 3947083610,Bad Old Low,,Schrobenhausen,Kelebek Verlag,[2023],340 Seiten,"Zurawczak, Sascha","Verlag, Kelebek",,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage; Historische Kriminalromane",ger,
9783962006037; 3962006036,Bärenschau,,Pliening,Verlagshaus Schlosser,[2023],175 Seiten,"Murányi, Sándor Olivér",,,,,Anthologie; Erzählende Literatur,ger,hun
9783907551851; 3907551850,Bärlauch,1.0. Auflage,Winterthur,PRO LYRICA,[2023],152 Seiten,"Salge, Gisela",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783969820612; 3969820618,Bahnwärter Thiel,1. Auflage,Berlin,Quintus,2023,87 Seiten,"Hauptmann, Gerhart",,,"Hauptmann, Gerhart; Hauptmann, Gerhart",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783751902434; 3751902430,Band aus Licht,1. Auflage,Norderstedt,BoD – Books on Demand,2023,216 Seiten,"Volnhals, Martina",,,,,Fantasy,ger,
9783946711377; 3946711375,"Barytrosen, Bd 03 Subway","2. Auflage, revidierte Ausgabe",Babenhausen,Verlag des Instituts Drachenhaus,2023,559 Seiten,"Michaels, Adi Mira",,,,"Michael Hoffmann, Michael",Erzählende Literatur,ger,
9783946711391; 3946711391,"Barytrosen, Bd 04 Schweizer Hochzeit","2. Auflage, revidierte Ausgabe",Babenhausen,Verlag des Instituts Drachenhaus,2023,640 Seiten,"Michaels, Adi Mira",,,,"Michael Hoffmann, Michael",Erzählende Literatur,ger,
9783946711414; 3946711413,"Barytrosen, Bd 05 Anbarisches Institut","2. Auflage, revidierte Ausgabe",Babenhausen,Verlag des Instituts Drachenhaus,2023,650 Seiten,"Michaels, Adi Mira",,,,"Michael Hoffmann, Michael",Erzählende Literatur,ger,
9783946711438; 394671143X,"Barytrosen, Bd 06 Waterflea Farm","2. Auflage, revidierte Ausgabe",Babenhausen,Verlag des Instituts Drachenhaus,2023,641 Seiten,"Michaels, Adi Mira",,,,"Michael Hoffmann, Michael",Erzählende Literatur,ger,
,Basel Oneway,,Stuttgart,"Im Eigenverlag - PAS, Schur, Peter A.",Dezember 2023,100 Seiten,"Schur, Peter A.",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783930413751; 3930413752,Bauer Witthus im Jahr des Schweins,1. Auflage,Hamm,Abl Verlag,Mai 2023,220 Seiten,"Iversen, Christa",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783938575611; 3938575611,Bayerisches Hausbuch auf das Jahr 2024,,"Husum, Nordsee",Turmschreiber Verlag Ingwert Paulsen jr.,2023,240 Seiten,,"Paulsen, Alix",,,,Erzählende Literatur: Anthologien,ger,
9783757555139; 3757555139,Beate Hilker Diagnose Morbus Parkinson/Zeit für Tango? Herr Parkinson,6. Auflage,Berlin,epubli,2023,208 Seiten,"Hilker, Beate",,,,,Romanhafte Biographien,ger,
9783757554415; 3757554418,Beate Hilker Diagnose Morbus Parkinson/Zeit für Tango? Herr Parkinson,5. Auflage,Berlin,epubli,2023,208 Seiten,"Hilker, Beate",,,,,Romanhafte Biographien,ger,
9783347911406; 3347911407,... because I love love stories,,Ahrensburg,tredition,2023,184 Seiten,"Ackermann, Sabeth",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783746035727; 3746035724,Beckmanns Fluch,1. Auflage,Norderstedt,BoD – Books on Demand,2023,104 Seiten,"Kempken, Daniel A.",,,,,Horror,ger,
9783944109602; 3944109600,Beduftete Noten,1. Auflage,Rothenburg,Rotabene Data Service,Sommer 2023,149 Seiten,"Keller, Ulrike",,,,"Bosch, Lena",Fiktionale Darstellung; Erzählende Literatur,ger,
,Begegnungen,,[Weitersburg],Dagmar Pascher,[2023],104 Seiten,"Pascher, Dagmar",,,,,Anthologie; Gemischte Anthologien,ger,
9783959302722; 395930272X,Begegnungen zwischen Russen und Deutschen,,Neustadt an der Orla,Arnshaugk,[2023],159 Seiten,"Hennig, Sebastian; Steimle, Uwe; Lammla, Jens; Block, Alexander; Friedrich, Bernd-Ingo; Schaefer, Oda; Kuhlmann, Jürgen; Steiger, Georg; Bartuschek, Helmut; Gerdes, Hilko; Lammla, Uwe; Köhler, Horst; Klonovsky, Michael; Ulrich, Werner; Zankl, Norbert; Ender, Klaus; Krienen, Tanja; Ulfig, Alexander; Schilling, Rolf; Korvács, Adorján; Roewer, Helmut; Schühly, Viola; Rothe, Hansjörg; Haubenreißer, Uwe; Promnitz, Franns-Wilfried von; Nahodyl Neményi, Árpád von; Nolte, Uwe; Reschika, Richard; Koshmanov, Roman; Guntner, Oliver; Zoellner, Marc; Vola-Vladykina, Maria; Hackel, Rainer; Koshmanov, Daniil; Haslhofer, Jurek","Bismarck, Alexander von",,,,Anthologie; Gemischte Anthologien,ger,
9783863563813; 3863563816,Bei die Fische,1. Auflage,Ludwigsburg,Pop Verlag,2023,210 Seiten,"Ueckert, Charlotte; Traian, Pop",,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783702241346; 3702241345,Bei Zeiten,,Innsbruck,Tyrolia-Verlag,[2023],135 Seiten,"Bruners, Wilhelm",,,,,Anthologie; Gemischte Anthologien,ger,
9783757540173; 3757540174,Beim Barras,1. Auflage,Berlin,epubli,2023,184 Seiten,"Garz, Olav",,,,,Erzählende Literatur,ger,
9783757526580; 3757526589,Bereit für neue Wege?!,1. Auflage,Berlin,epubli,2023,88 Seiten,"Rochel, Eva",,,,,Erzählende Literatur,ger,
9783384015495; 3384015495,Berg und Tal,,Ahrensburg,tredition,2023,70 Seiten,"Oberstech, Otto",,,,"Schulz, Katharina; Schulz, Katharina",Erzählende Literatur,ger,
9783968150666; 396815066X,Bestiae Mentis,1. Auflage,Meschede,Edition Roter Drache,Oktober 2023,225 Seiten,"Menschig, Diana; Rüther, Sonja; Braun, Maike; Cremer, Markus; Huber, Naomi; Mueller, Nicolas; Redflower, Jaana; Schwämmle, Kassandra; Sohn, Joachim; Stommel, Yves Gorat; Voss, Vincent; Pelz, Wolf S.","Löw, Christina; Cernhuby, Stefan",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783980911993,Betrunkener Frieden,Erstveröffentlichung,Bamberg,China Fan Verlag,Oktober 2023,471 Seiten,"Li, Jenny",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783960002642; 3960002645,Betthupferl,"Vollständige Ausgabe, Originalausgabe, 1. Auflage",Leipzig,Elysion-Books,August 2023,177 Seiten,"Kalenborn, Lara; Stohl, Peter; Sasson, Frédéric; Klymchuk, Alexander; Schneider, Stefan; Lucas, Dennis; Lamolla, Simone; Haller, Michèle; Chaivron, Emma Louise; Dres, Sarah; Olsen, Svenja; Breaddick, Kai; Dionys, Paul; Baumann, Susan; Nischt, Reimon; Drescher, Sonja-Maria; Sin, Holly; Berres, Georg K.",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783945238899; 3945238897,Beuys! Beuys! Beuys!,,Dortmund,Dortmunder Buch,[2023],69 Seiten,"Ertmer, Cornelia; Heuser, Hans-Ulrich; Trelenberg, Thorsten; Hummelsheim, Claudia; Monetha, Mark; Pankratz, Manfred; Puls, Gerd","Kade, Thomas",,,"Holzhey, Magdalena","Anthologie; Unterhaltung, Gemischte Anthologien",ger,
9783000755354,Bevor die Sonne untergeht,1. Auflage,[Stuttgart],Eigenverlag Bernd Michael Hanel,07/2023,205 Seiten,"Hanel, Bernd Michael",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783649645986; 364964598X,"Bin in Rente, ich muss gar nichts!",,"Münster, Germany",Coppenrath,[2023],127 Seiten,,,,,"Würbs, Kai",Anthologie; Erzählende Literatur,ger,
9783946348412; 3946348416,Biokalypse,1. Auflage,Bremen,Eridanus Verlag,November 2023,279 Seiten,"Heidemann, Thomas; Casement, Nina; Krenn, Florian; Herzig, Maximilian R.; Freyer, Julia; Ertlov, Ivan; Witteberg, Astrid Jacqueline; Korger, Dieter; Tear, Asmodina; Heitkamp, Markus; Schlüßler, Kathrin; Hensel, Lisa-Katharina; Koller, Robert; Gross, Oliver; Poschner, Emily; Kienle, Günther; Flögel, Andreas","Klewer, Detlef",,,,Anthologie; Science Fiction,ger,
9789464852547,Bis dass das Messer schweigt,,[Deutschland],Leon Gutsche,[2023],68 Seiten,"Gutsche, Leon",,,,,Anthologie; Gemischte Anthologien,ger,
9783757828615; 3757828615,Bitte Danke Schön,1. Auflage,Norderstedt,BoD – Books on Demand,2023,76 Seiten,"Dörp, Thorsten",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757537777; 3757537777,Bitterkeit und Süße,7. Auflage,Berlin,epubli,2023,180 Seiten,"Rhoot, R.",,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783757537401; 3757537408,Bitterkeit und Süße,1. Auflage,Berlin,epubli,2023,180 Seiten,"Rhoot, R.",,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783964552068; 3964552062,black stories Bloody True Crime,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Bloody True Crime,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Christmas,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Da lacht der Sensenmann!,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Grimm, Tom",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Daily Disasters,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernard","Krimis, Thriller, Spionage",ger,
,black stories Epic Fails,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens; Kollars, Helmut",,,,,"Krimis, Thriller, Spionage",ger,
,black stories Funny Death,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,"black stories Leichen, Pech & Pannen",1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Kollars, Helmut","Krimis, Thriller, Spionage",ger,
,black stories Medizin,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Berger, Nicola",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Nr. 1,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Bösch, Holger; Skopnik, Bernhard",,,,,"Krimis, Thriller, Spionage",ger,
,black stories Oh unheilige Nacht!,1. Auflage,Kempen,moses Verlag,2023,100 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Psycho,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Berger, Nicola; Vogel, Elke",,,,"Kollars, Helmut","Krimis, Thriller, Spionage",ger,
,black stories Real Crime,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories Shit Happens,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
9783964552518; 3964552518,black stories Tatortreiniger,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Kundt, Thomas",,,,"Kollars, Helmut","Krimis, Thriller, Spionage",ger,
,black stories Tatortreiniger,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Kundt, Thomas",,,,"Kollars, Helmut","Krimis, Thriller, Spionage",ger,
,black stories True Crime,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
,black stories V.I.P. Fails,1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Harder, Corinna; Schumacher, Jens",,,,"Kollars, Helmut","Krimis, Thriller, Spionage",ger,
,"black stories Vorsicht, Verschwörung!",1. Auflage,Kempen,moses Verlag,2023,50 Seiten,"Bösch, Holger",,,,"Skopnik, Bernhard","Krimis, Thriller, Spionage",ger,
9783757546830; 3757546830,Blackwood Sammelband/Blackwood - Zwei Scotland Yard und Magier Krimis,1. Auflage,Berlin,epubli,2023,612 Seiten,"Heller, Pia",,,,,"Krimis, Thriller, Spionage",ger,
9783949854095; 3949854096,Blaue Stunde,,Mechernich,[Yvonne Kraus],[2023],160 Seiten,,"Kraus, Yvonne",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783384233226; 3384233220,Blauer Nebel,,Lüder,Independent Bookworm,[2023],266 Seiten,"Sonntag, Beatrice; May, Ina; Schwikardi, Astrid; Gruber, Irina; Christiansen, Carola; Rosenberger, Annette; Denkmann, Sandra; Herdt, Gottlieb; Renninghaus, Marie; Büchner, Leo; Bendixen, Britta; Stranzl, Nicole; Dorb, Anna; Strausz, Sandra-Michelle; Bastide, Marie; Richter, Alexandra; Schüttler, Annika; Wundersee, Yvonne; Cooper, Ava; Stein, Brina; Görres, Carmen; Kienitz, Marina; Jipp, Alina; Kayser, Juliane Sophie; Johnke, Maike; Seemann, Regine; Timm, Susanne; Gerlach, Katharina","Woywod, Patrick",,,,"Anthologie; Fantasy; Erzählende Literatur; Science Fiction, Fantasy",ger,
9789403685519,Blicke!,,[Haan],KW Thörmer,2023,73 Seiten,"Thörmer, KW",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783757862855; 3757862856,Bloß keinen Stress vermeiden,1. Auflage,Norderstedt,BoD – Books on Demand,2023,130 Seiten,"Brunswig, Hans",,,,,"Humor, Satire",ger,
9783946219620; 3946219624,Blumen für Polefki,,Erfurt,Dorise-Verlag,[2023],271 Seiten,,"Hartmann, Günter; Iser, Dorothea; Stauf, Roland",,,,Anthologie; Gemischte Anthologien,ger,
9783743180499; 3743180499,Blut und Regenbögen,1. Auflage,Norderstedt,BoD – Books on Demand,2023,140 Seiten,"Oberlin, Leif",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783962860486; 3962860487,Blut und Salbei,,Bickenbach,Saphir im Stahl,01.02.2023,171 Seiten,"Brandt, Anke",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783946348436; 3946348432,Blutspuren im Hyperraum,1. Auflage,Bremen,Eridanus Verlag,Dezember 2023,287 Seiten,"Sickel, Nele; Shepherd, Nob; Železný, Sabrina; Lammers, Stefan","Sickel, Nele",,,,Anthologie; Science Fiction,ger,
9783949345326; 3949345329,Body enhancements,1. Auflage,Heidelberg,Polarise,2023,166 Seiten,"West, R.; Sandig, Sabrina; Geißlinger, Esther; Wilhelmson, Gregor; Krappmann, Simon; Brink, Ludo; Smith, Stuart; Koch, Florian; Winter, Helen; Baumgart, Lea; Variz, Vaire J.; Wick, Anna; Redweik, Britta","Bollenbacher, Sandra; Ziech, Ben",,,,Fiktionale Darstellung; Science Fiction; Erzählende Literatur: Anthologien,ger,
9783758431302; 3758431301,BÖSE WEIHNACHTEN,2. Auflage,Berlin,epubli,2023,156 Seiten,"Bidinger, Rolf",,,,,Erzählende Literatur,ger,
9783757861483; 3757861485,Brokkoli ist eine warme Farbe,1. Auflage,Norderstedt,BoD – Books on Demand,2023,108 Seiten,"Bender, Ulrich",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
,Bromacker Geschichten,Auflage: Dezember 2023,Gotha,Friedenstein Stiftung Gotha,[2023?],57 Seiten,,"Franke, Jana",,,,Anthologie; Gemischte Anthologien,ger,
9783988860033; 3988860034,Brückenschlag in die Ewigkeit,,Palsweis,IDEA,2023,254 Seiten,"Herrmann, Markus",,,,,Fiktionale Darstellung; Historische Romane und Erzählungen,ger,
9783257072709; 3257072708,"Bruno, Chef de cuisine und andere Geschichten aus dem Périgord",,Zürich,Diogenes,[2023],329 Seiten,"Walker, Martin",,"Windgassen, Michael",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783758319846; 3758319846,Buddhistische Kurzgeschichten,1. Auflage,Norderstedt,BoD – Books on Demand,2023,124 Seiten,"Bellmann, Mathias",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783758438899; 3758438896,"Bündel von expliziten, schmutzigen und perversen Tabu-Erotik-Geschichten .../Tabu - Erotische Geschichten",1. Auflage,Berlin,epubli,2023,116 Seiten,"Graf, Mia",,,,,Erzählende Literatur,ger,
9783910246225; 3910246222,Bunte Steine auf meinem Weg,1. Auflage,Düsseldorf,Edition Virgines,2023,142 Seiten,"Radermacher, Norbert",,,,"Radermacher, Jan",Anthologie; Erzählende Literatur,ger,
9783000768125; 3000768122,Bunter Hund,,Regensburg,Dr. Hubert Treml,[2023],112 Seiten,"Treml, Hubert",,,,"Kuran, Klaus",Anthologie; Lyrik,ger,
9783757814410; 375781441X,Cala dell' Innamorata,1. Auflage,Norderstedt,BoD – Books on Demand,2023,74 Seiten,"Ruisz, Roland",,,,,Historische Romane und Erzählungen,ger,
9783746264462; 3746264464,Carl-Larsson: das Weihnachtsalbum,,Leipzig,Benno,[2023],63 Seiten,,"Bauch, Volker",,,"Larsson, Carl",Anthologie; Erzählende Literatur: Anthologien,ger,
9783868131161; 3868131167,Celan und die Anderen,,Berlin,Edition Noack & Block,[2023],226 Seiten,,"Gutenberg, Norbert",,,,Anthologie; Lyrik,ger,
9783949054129,Chacun à son goût oder Jeder nach seiner Façon,,München,Mont Jacques Buchclub & Verlag UG,[2023],343 Seiten,"B., Burkhard; Berger, Charles R.; Nagadlow, Iork; Weber, Jo; M., Kasparo; Lothar",,,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757898878; 3757898877,Chicago-Pizza,1. Auflage,Norderstedt,BoD – Books on Demand,2023,320 Seiten,"Turovski, Jan",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783384031228; 3384031229,Claras Vater,,Ahrensburg,tredition,2023,296 Seiten,"Liebl, Hildegard",,,,,Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783384031235; 3384031237,Claras Vater,,Ahrensburg,tredition,2023,296 Seiten,"Liebl, Hildegard",,,,,Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur: Hauptwerk vor 1945,ger,
9780645454710,Collected stories,,"Berlin, Germany",Fireflies Press,2023,171 Seiten,,"Rivers, Ben",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783835353367; 3835353365,Comische Erzählungen,Erste Auflage,Göttingen,Wallstein Verlag,2023,213 Seiten,"Wieland, Christoph Martin","Nowitzki, Hans-Peter",,,,Anthologie; Lyrik,ger,
9783948616809; 3948616809,Computerdämmerung,Erweiterte Neuausgabe,Berlin,Memoranda,[2023],306 Seiten,"Steinmüller, Angela; Steinmüller, Karlheinz",,,,,Fiktionale Darstellung; Science Fiction; Fantastische Literatur,ger,
,Crime Quiz - Weiß-blaue Mords-Geschichten und Verbrechen,1. Auflage,Germering,Groh,2023,51 Seiten,"Harder, Corinna; Harder, Oliver",,,,,Geschenkbücher,ger,
9783423095624; 3423095628,Cuentos de la selva ,,München,dtv,[2023],175 Seiten,"Quiroga, Horacio",,"Düker, Brit",,,Anthologie; Zweisprachige Ausgaben: Deutsch / Spanisch,ger; spa,spa
9783988640086; 3988640085,Da haben wir die Bescherung!,1. Auflage,Frankfurt am Stein,LöwenStern Verlag,[2023],153 Seiten,"Fischer, Helga",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783758416231; 375841623X,Dämonen und Engel,2. Auflage,Berlin,epubli,2023,72 Seiten,"Kerscher, Karl-Heinz Ignatz",,,,,Erzählende Literatur,ger,
9783902928238; 3902928239,Dalebt und dalost,,Pottenbrunn,L & L Verlag,April 2023,183 Seiten,"Girsch, Veronika",,,,"Funk, Margit",Anthologie; Lyrik,ger,
9783947435579; 3947435576,Damals in Bühne,1. Auflage,Borgentreich-Bühne,Verlag der Ostwestfalen-Akademie,2023,127 Seiten,"Guss, Kurt",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783750407916; 3750407916,Dame mit Hündchen,9. Auflage,Norderstedt,BoD – Books on Demand,2023,144 Seiten,"Schulze, Claudia J.",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757512088; 3757512081,Danke Delphi!,6. Auflage,Berlin,epubli,2023,336 Seiten,"Ruhr, Jürgen H.",,,,,Erzählende Literatur,ger,
9798861902793,Dark Dates,,Landau a.d. Isar,Thomas Karg,[2023],226 Seiten,"Karg, Thomas",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783741222696; 3741222690,Das achte Gebot,1. Auflage,Norderstedt,BoD – Books on Demand,2023,332 Seiten,"Marker, Michael",,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783757584245; 3757584244,Das Ächzen der Dinge,5. Auflage,Berlin,epubli,2023,160 Seiten,"Ley, Jules van der",,,,,Erzählende Literatur,ger,
9783965770508; 3965770500,Das alte Leben,"Originalausgabe, 1. Auflage",[Marburg],Verlag Blaues Schloss,2023,202 Seiten,"Pfürtner-Bloos, Irmgard",,,,,Anthologie; Lyrik,ger,
9783968910819; 3968910818,Das Bananenbuch,,Hannover,Schinken Verlag,[2023],172 Seiten,"Mammut, Abel",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783991261162; 3991261162,Das Bett in der Badewanne,,Weitra,Verlag Bibliothek der Provinz,[2023],124 Seiten,"Kraus, Mara",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
